
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 64	Lines 64 Profile Sample	963	 13	64	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 64	Lines 64 Profile Sample	1004.64	 13	64	0.0894	1	0.0454	Line Profile Sample
Line Profile Sample 3 for Lines 64	Lines 64 Profile Sample	988.22	 13	64	0.179	2	0.0908	Line Profile Sample
Line Profile Sample 4 for Lines 64	Lines 64 Profile Sample	944.14	 13	64	0.268	3	0.136	Line Profile Sample
Line Profile Sample 5 for Lines 64	Lines 64 Profile Sample	923.46	 13	64	0.357	4	0.182	Line Profile Sample
Line Profile Sample 6 for Lines 64	Lines 64 Profile Sample	926.3	 13	64	0.447	5	0.227	Line Profile Sample
Line Profile Sample 7 for Lines 64	Lines 64 Profile Sample	931.07	 13	64	0.536	6	0.272	Line Profile Sample
Line Profile Sample 8 for Lines 64	Lines 64 Profile Sample	952.98	 13	64	0.626	7	0.318	Line Profile Sample
Line Profile Sample 9 for Lines 64	Lines 64 Profile Sample	956.53	 13	64	0.715	8	0.363	Line Profile Sample
Line Profile Sample 10 for Lines 64	Lines 64 Profile Sample	1025.99	 13	64	0.804	9	0.409	Line Profile Sample
Line Profile Sample 11 for Lines 64	Lines 64 Profile Sample	1012.16	 13	64	0.894	10	0.454	Line Profile Sample
Line Profile Sample 12 for Lines 64	Lines 64 Profile Sample	1018.9	 13	64	0.983	11	0.499	Line Profile Sample
Line Profile Sample 13 for Lines 64	Lines 64 Profile Sample	980.73	 13	64	1.07	12	0.545	Line Profile Sample
Line Profile Sample 14 for Lines 64	Lines 64 Profile Sample	940.79	 13	64	1.16	13	0.59	Line Profile Sample
Line Profile Sample 15 for Lines 64	Lines 64 Profile Sample	890.66	 13	64	1.25	14	0.636	Line Profile Sample
Line Profile Sample 16 for Lines 64	Lines 64 Profile Sample	889.59	 13	64	1.34	15	0.681	Line Profile Sample
Line Profile Sample 17 for Lines 64	Lines 64 Profile Sample	880.27	 13	64	1.43	16	0.727	Line Profile Sample
Line Profile Sample 18 for Lines 64	Lines 64 Profile Sample	935.43	 13	64	1.52	17	0.772	Line Profile Sample
Line Profile Sample 19 for Lines 64	Lines 64 Profile Sample	1026.88	 13	64	1.61	18	0.817	Line Profile Sample
Line Profile Sample 20 for Lines 64	Lines 64 Profile Sample	1116.14	 13	64	1.7	19	0.863	Line Profile Sample
Line Profile Sample 21 for Lines 64	Lines 64 Profile Sample	1185.88	 13	64	1.79	20	0.908	Line Profile Sample
Line Profile Sample 22 for Lines 64	Lines 64 Profile Sample	1084.23	 13	64	1.88	21	0.954	Line Profile Sample
Line Profile Sample 23 for Lines 64	Lines 64 Profile Sample	951.02	 13	64	1.97	22	0.999	Line Profile Sample
Line Profile Sample 24 for Lines 64	Lines 64 Profile Sample	948	 13	64	1.97	22.02	1	Line Profile Sample
