
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 3	Lines 3 Profile Sample	1347	 3	3	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 3	Lines 3 Profile Sample	1475.7	 3	3	0.0894	1	0.0544	Line Profile Sample
Line Profile Sample 3 for Lines 3	Lines 3 Profile Sample	1576.79	 3	3	0.179	2	0.109	Line Profile Sample
Line Profile Sample 4 for Lines 3	Lines 3 Profile Sample	1647.88	 3	3	0.268	3	0.163	Line Profile Sample
Line Profile Sample 5 for Lines 3	Lines 3 Profile Sample	1654.26	 3	3	0.357	4	0.218	Line Profile Sample
Line Profile Sample 6 for Lines 3	Lines 3 Profile Sample	1650.02	 3	3	0.447	5	0.272	Line Profile Sample
Line Profile Sample 7 for Lines 3	Lines 3 Profile Sample	1647.07	 3	3	0.536	6	0.326	Line Profile Sample
Line Profile Sample 8 for Lines 3	Lines 3 Profile Sample	1636.36	 3	3	0.626	7	0.381	Line Profile Sample
Line Profile Sample 9 for Lines 3	Lines 3 Profile Sample	1614.43	 3	3	0.715	8	0.435	Line Profile Sample
Line Profile Sample 10 for Lines 3	Lines 3 Profile Sample	1606.1	 3	3	0.804	9	0.49	Line Profile Sample
Line Profile Sample 11 for Lines 3	Lines 3 Profile Sample	1592.07	 3	3	0.894	10	0.544	Line Profile Sample
Line Profile Sample 12 for Lines 3	Lines 3 Profile Sample	1593.07	 3	3	0.983	11	0.598	Line Profile Sample
Line Profile Sample 13 for Lines 3	Lines 3 Profile Sample	1614.23	 3	3	1.07	12	0.653	Line Profile Sample
Line Profile Sample 14 for Lines 3	Lines 3 Profile Sample	1648.93	 3	3	1.16	13	0.707	Line Profile Sample
Line Profile Sample 15 for Lines 3	Lines 3 Profile Sample	1686.11	 3	3	1.25	14	0.761	Line Profile Sample
Line Profile Sample 16 for Lines 3	Lines 3 Profile Sample	1707.68	 3	3	1.34	15	0.816	Line Profile Sample
Line Profile Sample 17 for Lines 3	Lines 3 Profile Sample	1712.17	 3	3	1.43	16	0.87	Line Profile Sample
Line Profile Sample 18 for Lines 3	Lines 3 Profile Sample	1651.92	 3	3	1.52	17	0.925	Line Profile Sample
Line Profile Sample 19 for Lines 3	Lines 3 Profile Sample	1560.01	 3	3	1.61	18	0.979	Line Profile Sample
Line Profile Sample 20 for Lines 3	Lines 3 Profile Sample	1534	 3	3	1.64	18.38	1	Line Profile Sample
