
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	1179	 3	14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	1280.13	 3	14	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	1378.79	 3	14	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	1386.81	 3	14	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	1361.67	 3	14	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	1353.07	 3	14	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	1385.87	 3	14	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	1404.88	 3	14	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	1411.99	 3	14	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	1400.16	 3	14	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	1410.9	 3	14	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	1424.29	 3	14	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	1404.16	 3	14	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	1398.13	 3	14	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	1395.92	 3	14	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	1405.46	 3	14	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	1416.7	 3	14	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	1426.76	 3	14	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	1477.07	 3	14	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	1449.8	 3	14	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	1437	 3	14	1.74	19.42	1	Line Profile Sample
