
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 8	Lines 8 Profile Sample	1685	 3	8	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 8	Lines 8 Profile Sample	1657.94	 3	8	0.0894	1	0.0381	Line Profile Sample
Line Profile Sample 3 for Lines 8	Lines 8 Profile Sample	1648.45	 3	8	0.179	2	0.0762	Line Profile Sample
Line Profile Sample 4 for Lines 8	Lines 8 Profile Sample	1679.52	 3	8	0.268	3	0.114	Line Profile Sample
Line Profile Sample 5 for Lines 8	Lines 8 Profile Sample	1689.67	 3	8	0.357	4	0.152	Line Profile Sample
Line Profile Sample 6 for Lines 8	Lines 8 Profile Sample	1682.68	 3	8	0.447	5	0.19	Line Profile Sample
Line Profile Sample 7 for Lines 8	Lines 8 Profile Sample	1680.71	 3	8	0.536	6	0.229	Line Profile Sample
Line Profile Sample 8 for Lines 8	Lines 8 Profile Sample	1665.09	 3	8	0.626	7	0.267	Line Profile Sample
Line Profile Sample 9 for Lines 8	Lines 8 Profile Sample	1684.87	 3	8	0.715	8	0.305	Line Profile Sample
Line Profile Sample 10 for Lines 8	Lines 8 Profile Sample	1676.82	 3	8	0.804	9	0.343	Line Profile Sample
Line Profile Sample 11 for Lines 8	Lines 8 Profile Sample	1692.99	 3	8	0.894	10	0.381	Line Profile Sample
Line Profile Sample 12 for Lines 8	Lines 8 Profile Sample	1713.55	 3	8	0.983	11	0.419	Line Profile Sample
Line Profile Sample 13 for Lines 8	Lines 8 Profile Sample	1747.72	 3	8	1.07	12	0.457	Line Profile Sample
Line Profile Sample 14 for Lines 8	Lines 8 Profile Sample	1729.48	 3	8	1.16	13	0.495	Line Profile Sample
Line Profile Sample 15 for Lines 8	Lines 8 Profile Sample	1684.62	 3	8	1.25	14	0.533	Line Profile Sample
Line Profile Sample 16 for Lines 8	Lines 8 Profile Sample	1693.49	 3	8	1.34	15	0.571	Line Profile Sample
Line Profile Sample 17 for Lines 8	Lines 8 Profile Sample	1697.29	 3	8	1.43	16	0.61	Line Profile Sample
Line Profile Sample 18 for Lines 8	Lines 8 Profile Sample	1655.77	 3	8	1.52	17	0.648	Line Profile Sample
Line Profile Sample 19 for Lines 8	Lines 8 Profile Sample	1643.16	 3	8	1.61	18	0.686	Line Profile Sample
Line Profile Sample 20 for Lines 8	Lines 8 Profile Sample	1657.74	 3	8	1.7	19	0.724	Line Profile Sample
Line Profile Sample 21 for Lines 8	Lines 8 Profile Sample	1681.25	 3	8	1.79	20	0.762	Line Profile Sample
Line Profile Sample 22 for Lines 8	Lines 8 Profile Sample	1679.18	 3	8	1.88	21	0.8	Line Profile Sample
Line Profile Sample 23 for Lines 8	Lines 8 Profile Sample	1641.06	 3	8	1.97	22	0.838	Line Profile Sample
Line Profile Sample 24 for Lines 8	Lines 8 Profile Sample	1596.86	 3	8	2.06	23	0.876	Line Profile Sample
Line Profile Sample 25 for Lines 8	Lines 8 Profile Sample	1539.4	 3	8	2.14	24	0.914	Line Profile Sample
Line Profile Sample 26 for Lines 8	Lines 8 Profile Sample	1511.14	 3	8	2.23	25	0.952	Line Profile Sample
Line Profile Sample 27 for Lines 8	Lines 8 Profile Sample	1509.41	 3	8	2.32	26	0.991	Line Profile Sample
Line Profile Sample 28 for Lines 8	Lines 8 Profile Sample	1503	 3	8	2.35	26.25	1	Line Profile Sample
