
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 76	Lines 76 Profile Sample	785	 13	76	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 76	Lines 76 Profile Sample	798.95	 13	76	0.0894	1	0.0471	Line Profile Sample
Line Profile Sample 3 for Lines 76	Lines 76 Profile Sample	810.37	 13	76	0.179	2	0.0943	Line Profile Sample
Line Profile Sample 4 for Lines 76	Lines 76 Profile Sample	803.83	 13	76	0.268	3	0.141	Line Profile Sample
Line Profile Sample 5 for Lines 76	Lines 76 Profile Sample	823.78	 13	76	0.357	4	0.189	Line Profile Sample
Line Profile Sample 6 for Lines 76	Lines 76 Profile Sample	839.71	 13	76	0.447	5	0.236	Line Profile Sample
Line Profile Sample 7 for Lines 76	Lines 76 Profile Sample	846.07	 13	76	0.536	6	0.283	Line Profile Sample
Line Profile Sample 8 for Lines 76	Lines 76 Profile Sample	875.41	 13	76	0.626	7	0.33	Line Profile Sample
Line Profile Sample 9 for Lines 76	Lines 76 Profile Sample	904.06	 13	76	0.715	8	0.377	Line Profile Sample
Line Profile Sample 10 for Lines 76	Lines 76 Profile Sample	930.16	 13	76	0.804	9	0.424	Line Profile Sample
Line Profile Sample 11 for Lines 76	Lines 76 Profile Sample	948.63	 13	76	0.894	10	0.471	Line Profile Sample
Line Profile Sample 12 for Lines 76	Lines 76 Profile Sample	924.49	 13	76	0.983	11	0.519	Line Profile Sample
Line Profile Sample 13 for Lines 76	Lines 76 Profile Sample	922.26	 13	76	1.07	12	0.566	Line Profile Sample
Line Profile Sample 14 for Lines 76	Lines 76 Profile Sample	926.92	 13	76	1.16	13	0.613	Line Profile Sample
Line Profile Sample 15 for Lines 76	Lines 76 Profile Sample	923.06	 13	76	1.25	14	0.66	Line Profile Sample
Line Profile Sample 16 for Lines 76	Lines 76 Profile Sample	912.78	 13	76	1.34	15	0.707	Line Profile Sample
Line Profile Sample 17 for Lines 76	Lines 76 Profile Sample	903.44	 13	76	1.43	16	0.754	Line Profile Sample
Line Profile Sample 18 for Lines 76	Lines 76 Profile Sample	913.94	 13	76	1.52	17	0.801	Line Profile Sample
Line Profile Sample 19 for Lines 76	Lines 76 Profile Sample	917.11	 13	76	1.61	18	0.849	Line Profile Sample
Line Profile Sample 20 for Lines 76	Lines 76 Profile Sample	946.57	 13	76	1.7	19	0.896	Line Profile Sample
Line Profile Sample 21 for Lines 76	Lines 76 Profile Sample	996.62	 13	76	1.79	20	0.943	Line Profile Sample
Line Profile Sample 22 for Lines 76	Lines 76 Profile Sample	1053.63	 13	76	1.88	21	0.99	Line Profile Sample
Line Profile Sample 23 for Lines 76	Lines 76 Profile Sample	1071	 13	76	1.9	21.21	1	Line Profile Sample
