
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 79	Lines 79 Profile Sample	747	 13	79	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 79	Lines 79 Profile Sample	799.12	 13	79	0.0894	1	0.0707	Line Profile Sample
Line Profile Sample 3 for Lines 79	Lines 79 Profile Sample	819.75	 13	79	0.179	2	0.141	Line Profile Sample
Line Profile Sample 4 for Lines 79	Lines 79 Profile Sample	833.15	 13	79	0.268	3	0.212	Line Profile Sample
Line Profile Sample 5 for Lines 79	Lines 79 Profile Sample	891.2	 13	79	0.357	4	0.283	Line Profile Sample
Line Profile Sample 6 for Lines 79	Lines 79 Profile Sample	977.13	 13	79	0.447	5	0.354	Line Profile Sample
Line Profile Sample 7 for Lines 79	Lines 79 Profile Sample	1065.96	 13	79	0.536	6	0.424	Line Profile Sample
Line Profile Sample 8 for Lines 79	Lines 79 Profile Sample	1127.45	 13	79	0.626	7	0.495	Line Profile Sample
Line Profile Sample 9 for Lines 79	Lines 79 Profile Sample	1129.36	 13	79	0.715	8	0.566	Line Profile Sample
Line Profile Sample 10 for Lines 79	Lines 79 Profile Sample	1131.28	 13	79	0.804	9	0.636	Line Profile Sample
Line Profile Sample 11 for Lines 79	Lines 79 Profile Sample	1110.96	 13	79	0.894	10	0.707	Line Profile Sample
Line Profile Sample 12 for Lines 79	Lines 79 Profile Sample	1060.86	 13	79	0.983	11	0.778	Line Profile Sample
Line Profile Sample 13 for Lines 79	Lines 79 Profile Sample	1025.47	 13	79	1.07	12	0.849	Line Profile Sample
Line Profile Sample 14 for Lines 79	Lines 79 Profile Sample	1013.94	 13	79	1.16	13	0.919	Line Profile Sample
Line Profile Sample 15 for Lines 79	Lines 79 Profile Sample	1007.39	 13	79	1.25	14	0.99	Line Profile Sample
Line Profile Sample 16 for Lines 79	Lines 79 Profile Sample	1008	 13	79	1.26	14.14	1	Line Profile Sample
