
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 17	Lines 17 Profile Sample	1188	 3	17	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 17	Lines 17 Profile Sample	1208.36	 3	17	0.0894	1	0.0428	Line Profile Sample
Line Profile Sample 3 for Lines 17	Lines 17 Profile Sample	1208.28	 3	17	0.179	2	0.0857	Line Profile Sample
Line Profile Sample 4 for Lines 17	Lines 17 Profile Sample	1212.98	 3	17	0.268	3	0.129	Line Profile Sample
Line Profile Sample 5 for Lines 17	Lines 17 Profile Sample	1208.34	 3	17	0.357	4	0.171	Line Profile Sample
Line Profile Sample 6 for Lines 17	Lines 17 Profile Sample	1196.78	 3	17	0.447	5	0.214	Line Profile Sample
Line Profile Sample 7 for Lines 17	Lines 17 Profile Sample	1207.25	 3	17	0.536	6	0.257	Line Profile Sample
Line Profile Sample 8 for Lines 17	Lines 17 Profile Sample	1218.51	 3	17	0.626	7	0.3	Line Profile Sample
Line Profile Sample 9 for Lines 17	Lines 17 Profile Sample	1210.79	 3	17	0.715	8	0.343	Line Profile Sample
Line Profile Sample 10 for Lines 17	Lines 17 Profile Sample	1198.83	 3	17	0.804	9	0.386	Line Profile Sample
Line Profile Sample 11 for Lines 17	Lines 17 Profile Sample	1204.37	 3	17	0.894	10	0.428	Line Profile Sample
Line Profile Sample 12 for Lines 17	Lines 17 Profile Sample	1220.68	 3	17	0.983	11	0.471	Line Profile Sample
Line Profile Sample 13 for Lines 17	Lines 17 Profile Sample	1230.77	 3	17	1.07	12	0.514	Line Profile Sample
Line Profile Sample 14 for Lines 17	Lines 17 Profile Sample	1238.61	 3	17	1.16	13	0.557	Line Profile Sample
Line Profile Sample 15 for Lines 17	Lines 17 Profile Sample	1239.67	 3	17	1.25	14	0.6	Line Profile Sample
Line Profile Sample 16 for Lines 17	Lines 17 Profile Sample	1228.4	 3	17	1.34	15	0.643	Line Profile Sample
Line Profile Sample 17 for Lines 17	Lines 17 Profile Sample	1232.33	 3	17	1.43	16	0.685	Line Profile Sample
Line Profile Sample 18 for Lines 17	Lines 17 Profile Sample	1217.96	 3	17	1.52	17	0.728	Line Profile Sample
Line Profile Sample 19 for Lines 17	Lines 17 Profile Sample	1214.3	 3	17	1.61	18	0.771	Line Profile Sample
Line Profile Sample 20 for Lines 17	Lines 17 Profile Sample	1216.74	 3	17	1.7	19	0.814	Line Profile Sample
Line Profile Sample 21 for Lines 17	Lines 17 Profile Sample	1187.18	 3	17	1.79	20	0.857	Line Profile Sample
Line Profile Sample 22 for Lines 17	Lines 17 Profile Sample	1171.58	 3	17	1.88	21	0.9	Line Profile Sample
Line Profile Sample 23 for Lines 17	Lines 17 Profile Sample	1164.47	 3	17	1.97	22	0.942	Line Profile Sample
Line Profile Sample 24 for Lines 17	Lines 17 Profile Sample	1156.29	 3	17	2.06	23	0.985	Line Profile Sample
Line Profile Sample 25 for Lines 17	Lines 17 Profile Sample	1157	 3	17	2.09	23.35	1	Line Profile Sample
