
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 31	Lines 31 Profile Sample	1540	 3	31	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 31	Lines 31 Profile Sample	1571.25	 3	31	0.0894	1	0.0585	Line Profile Sample
Line Profile Sample 3 for Lines 31	Lines 31 Profile Sample	1611.04	 3	31	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 31	Lines 31 Profile Sample	1665.61	 3	31	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 31	Lines 31 Profile Sample	1732.63	 3	31	0.357	4	0.234	Line Profile Sample
Line Profile Sample 6 for Lines 31	Lines 31 Profile Sample	1769.21	 3	31	0.447	5	0.293	Line Profile Sample
Line Profile Sample 7 for Lines 31	Lines 31 Profile Sample	1774.31	 3	31	0.536	6	0.351	Line Profile Sample
Line Profile Sample 8 for Lines 31	Lines 31 Profile Sample	1788.98	 3	31	0.626	7	0.41	Line Profile Sample
Line Profile Sample 9 for Lines 31	Lines 31 Profile Sample	1806.94	 3	31	0.715	8	0.468	Line Profile Sample
Line Profile Sample 10 for Lines 31	Lines 31 Profile Sample	1816.73	 3	31	0.804	9	0.527	Line Profile Sample
Line Profile Sample 11 for Lines 31	Lines 31 Profile Sample	1809.78	 3	31	0.894	10	0.585	Line Profile Sample
Line Profile Sample 12 for Lines 31	Lines 31 Profile Sample	1781.73	 3	31	0.983	11	0.644	Line Profile Sample
Line Profile Sample 13 for Lines 31	Lines 31 Profile Sample	1726.43	 3	31	1.07	12	0.702	Line Profile Sample
Line Profile Sample 14 for Lines 31	Lines 31 Profile Sample	1663.39	 3	31	1.16	13	0.761	Line Profile Sample
Line Profile Sample 15 for Lines 31	Lines 31 Profile Sample	1587.74	 3	31	1.25	14	0.819	Line Profile Sample
Line Profile Sample 16 for Lines 31	Lines 31 Profile Sample	1549.4	 3	31	1.34	15	0.878	Line Profile Sample
Line Profile Sample 17 for Lines 31	Lines 31 Profile Sample	1516.34	 3	31	1.43	16	0.936	Line Profile Sample
Line Profile Sample 18 for Lines 31	Lines 31 Profile Sample	1482.07	 3	31	1.52	17	0.995	Line Profile Sample
Line Profile Sample 19 for Lines 31	Lines 31 Profile Sample	1479	 3	31	1.53	17.09	1	Line Profile Sample
