av_intensity,stdev_intensity,av_distance,stdev_distance
0.2572168266513775,0.15883536037683088,0.010983333333333333,0.013686877147859773
0.3918614998029923,0.1868184804953042,0.0501625,0.011515075522362599
0.4463350670044701,0.2780065569309717,0.082125,0.010489825001944912
0.47377442191304153,0.3581842282387445,0.1193,0.01291037481166902
0.38593789849021337,0.3077885756480519,0.152,0.009763879010584542
0.2757899358315735,0.23619463957667003,0.18522222222222223,0.01086022303842995
0.239847313844978,0.22030258802655392,0.219375,0.010459957661755344
0.21183718325722692,0.1518936692804641,0.25772727272727275,0.013521027395068103
0.22363924690438206,0.1803458141347207,0.29314285714285715,0.009511897312113412
0.2530289424843394,0.16090858131264016,0.32375,0.008860022573334682
0.22501384848990605,0.16755996028590922,0.3581111111111111,0.010552777412184496
0.22266543809922243,0.16801758668021308,0.39433333333333337,0.011011357772772618
0.2083031251549464,0.14330179488010736,0.4285,0.00979795897113272
0.18185990309288058,0.08054873056419434,0.463,0.011313708498984748
0.14071418321911608,0.09111653925792415,0.496875,0.010548358030653744
0.13699599428973663,0.09298535049616033,0.5328,0.011923832344417545
0.15278955629270796,0.12695239827598273,0.5692499999999999,0.00980888809775529
0.2184785157101948,0.11190708303555431,0.6033333333333333,0.010723805294763617
0.21013679800739618,0.1113771106981015,0.63775,0.009145646895810995
0.20967638486535736,0.13528638564087136,0.67,0.009841602656942743
0.2045478789162885,0.10625078677723547,0.7062999999999999,0.012419071355513407
0.2424057600003111,0.08583378581112486,0.741625,0.010098620839359355
0.29244022575431955,0.13395355295107678,0.7765555555555556,0.010829486496495481
0.4281354583694387,0.20600646775557266,0.810625,0.009723866074179067
0.5597098075484003,0.2661900434343941,0.845,0.010712142642814284
0.6752373951565487,0.20730251311958076,0.87875,0.009617692030835682
0.680533379269067,0.2396252252185628,0.91125,0.009067209367511365
0.7660258558406424,0.2661320077689563,0.9483,0.013149144458861168
0.7351226592865616,0.3233893485575238,0.99125,0.011874342087037928
