
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 48	Lines 48 Profile Sample	1070	 57	48	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 48	Lines 48 Profile Sample	1087.36	 57	48	0.0894	1	0.0443	Line Profile Sample
Line Profile Sample 3 for Lines 48	Lines 48 Profile Sample	1038.14	 57	48	0.179	2	0.0886	Line Profile Sample
Line Profile Sample 4 for Lines 48	Lines 48 Profile Sample	981	 57	48	0.268	3	0.133	Line Profile Sample
Line Profile Sample 5 for Lines 48	Lines 48 Profile Sample	969.6	 57	48	0.357	4	0.177	Line Profile Sample
Line Profile Sample 6 for Lines 48	Lines 48 Profile Sample	969.67	 57	48	0.447	5	0.222	Line Profile Sample
Line Profile Sample 7 for Lines 48	Lines 48 Profile Sample	963.8	 57	48	0.536	6	0.266	Line Profile Sample
Line Profile Sample 8 for Lines 48	Lines 48 Profile Sample	950.94	 57	48	0.626	7	0.31	Line Profile Sample
Line Profile Sample 9 for Lines 48	Lines 48 Profile Sample	953.45	 57	48	0.715	8	0.355	Line Profile Sample
Line Profile Sample 10 for Lines 48	Lines 48 Profile Sample	943.47	 57	48	0.804	9	0.399	Line Profile Sample
Line Profile Sample 11 for Lines 48	Lines 48 Profile Sample	958.12	 57	48	0.894	10	0.443	Line Profile Sample
Line Profile Sample 12 for Lines 48	Lines 48 Profile Sample	968.2	 57	48	0.983	11	0.488	Line Profile Sample
Line Profile Sample 13 for Lines 48	Lines 48 Profile Sample	980.62	 57	48	1.07	12	0.532	Line Profile Sample
Line Profile Sample 14 for Lines 48	Lines 48 Profile Sample	988.14	 57	48	1.16	13	0.576	Line Profile Sample
Line Profile Sample 15 for Lines 48	Lines 48 Profile Sample	998.57	 57	48	1.25	14	0.621	Line Profile Sample
Line Profile Sample 16 for Lines 48	Lines 48 Profile Sample	990.87	 57	48	1.34	15	0.665	Line Profile Sample
Line Profile Sample 17 for Lines 48	Lines 48 Profile Sample	984.55	 57	48	1.43	16	0.709	Line Profile Sample
Line Profile Sample 18 for Lines 48	Lines 48 Profile Sample	980.99	 57	48	1.52	17	0.754	Line Profile Sample
Line Profile Sample 19 for Lines 48	Lines 48 Profile Sample	962.29	 57	48	1.61	18	0.798	Line Profile Sample
Line Profile Sample 20 for Lines 48	Lines 48 Profile Sample	969.04	 57	48	1.7	19	0.842	Line Profile Sample
Line Profile Sample 21 for Lines 48	Lines 48 Profile Sample	1006.06	 57	48	1.79	20	0.886	Line Profile Sample
Line Profile Sample 22 for Lines 48	Lines 48 Profile Sample	1072.24	 57	48	1.88	21	0.931	Line Profile Sample
Line Profile Sample 23 for Lines 48	Lines 48 Profile Sample	1147.35	 57	48	1.97	22	0.975	Line Profile Sample
Line Profile Sample 24 for Lines 48	Lines 48 Profile Sample	1180	 57	48	2.02	22.56	1	Line Profile Sample
