
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 42	Lines 42 Profile Sample	1508	 75	42	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 42	Lines 42 Profile Sample	1926.86	 75	42	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 42	Lines 42 Profile Sample	2214.02	 75	42	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 42	Lines 42 Profile Sample	2174.35	 75	42	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 42	Lines 42 Profile Sample	2096.9	 75	42	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 42	Lines 42 Profile Sample	2025.4	 75	42	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 42	Lines 42 Profile Sample	2046.79	 75	42	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 42	Lines 42 Profile Sample	2040.32	 75	42	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 42	Lines 42 Profile Sample	2042.52	 75	42	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 42	Lines 42 Profile Sample	2042.51	 75	42	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 42	Lines 42 Profile Sample	2080.05	 75	42	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 42	Lines 42 Profile Sample	2091.54	 75	42	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 42	Lines 42 Profile Sample	2059.61	 75	42	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 42	Lines 42 Profile Sample	1968.37	 75	42	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 42	Lines 42 Profile Sample	1922.56	 75	42	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 42	Lines 42 Profile Sample	1901.77	 75	42	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 42	Lines 42 Profile Sample	1828.37	 75	42	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 42	Lines 42 Profile Sample	1761.72	 75	42	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 42	Lines 42 Profile Sample	1721.08	 75	42	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 42	Lines 42 Profile Sample	1720	 75	42	1.61	18.03	1	Line Profile Sample
