
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 49	Lines 49 Profile Sample	1035	 57	49	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 49	Lines 49 Profile Sample	1067.77	 57	49	0.0894	1	0.0486	Line Profile Sample
Line Profile Sample 3 for Lines 49	Lines 49 Profile Sample	1083.82	 57	49	0.179	2	0.0971	Line Profile Sample
Line Profile Sample 4 for Lines 49	Lines 49 Profile Sample	1103.5	 57	49	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 49	Lines 49 Profile Sample	1120.05	 57	49	0.357	4	0.194	Line Profile Sample
Line Profile Sample 6 for Lines 49	Lines 49 Profile Sample	1147.34	 57	49	0.447	5	0.243	Line Profile Sample
Line Profile Sample 7 for Lines 49	Lines 49 Profile Sample	1150.97	 57	49	0.536	6	0.291	Line Profile Sample
Line Profile Sample 8 for Lines 49	Lines 49 Profile Sample	1141.8	 57	49	0.626	7	0.34	Line Profile Sample
Line Profile Sample 9 for Lines 49	Lines 49 Profile Sample	1113.83	 57	49	0.715	8	0.389	Line Profile Sample
Line Profile Sample 10 for Lines 49	Lines 49 Profile Sample	1070.39	 57	49	0.804	9	0.437	Line Profile Sample
Line Profile Sample 11 for Lines 49	Lines 49 Profile Sample	1076.48	 57	49	0.894	10	0.486	Line Profile Sample
Line Profile Sample 12 for Lines 49	Lines 49 Profile Sample	1105.69	 57	49	0.983	11	0.534	Line Profile Sample
Line Profile Sample 13 for Lines 49	Lines 49 Profile Sample	1136.4	 57	49	1.07	12	0.583	Line Profile Sample
Line Profile Sample 14 for Lines 49	Lines 49 Profile Sample	1157.76	 57	49	1.16	13	0.631	Line Profile Sample
Line Profile Sample 15 for Lines 49	Lines 49 Profile Sample	1172.04	 57	49	1.25	14	0.68	Line Profile Sample
Line Profile Sample 16 for Lines 49	Lines 49 Profile Sample	1182.75	 57	49	1.34	15	0.728	Line Profile Sample
Line Profile Sample 17 for Lines 49	Lines 49 Profile Sample	1186.24	 57	49	1.43	16	0.777	Line Profile Sample
Line Profile Sample 18 for Lines 49	Lines 49 Profile Sample	1189.71	 57	49	1.52	17	0.826	Line Profile Sample
Line Profile Sample 19 for Lines 49	Lines 49 Profile Sample	1213.07	 57	49	1.61	18	0.874	Line Profile Sample
Line Profile Sample 20 for Lines 49	Lines 49 Profile Sample	1245.97	 57	49	1.7	19	0.923	Line Profile Sample
Line Profile Sample 21 for Lines 49	Lines 49 Profile Sample	1315.01	 57	49	1.79	20	0.971	Line Profile Sample
Line Profile Sample 22 for Lines 49	Lines 49 Profile Sample	1344	 57	49	1.84	20.59	1	Line Profile Sample
