
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 41	Lines 41 Profile Sample	1446	 75	41	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 41	Lines 41 Profile Sample	1552.6	 75	41	0.0894	1	0.0434	Line Profile Sample
Line Profile Sample 3 for Lines 41	Lines 41 Profile Sample	1633.03	 75	41	0.179	2	0.0869	Line Profile Sample
Line Profile Sample 4 for Lines 41	Lines 41 Profile Sample	1684.45	 75	41	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 41	Lines 41 Profile Sample	1744.91	 75	41	0.357	4	0.174	Line Profile Sample
Line Profile Sample 6 for Lines 41	Lines 41 Profile Sample	1811.6	 75	41	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 41	Lines 41 Profile Sample	1774.07	 75	41	0.536	6	0.261	Line Profile Sample
Line Profile Sample 8 for Lines 41	Lines 41 Profile Sample	1734.16	 75	41	0.626	7	0.304	Line Profile Sample
Line Profile Sample 9 for Lines 41	Lines 41 Profile Sample	1695.74	 75	41	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 41	Lines 41 Profile Sample	1655.56	 75	41	0.804	9	0.391	Line Profile Sample
Line Profile Sample 11 for Lines 41	Lines 41 Profile Sample	1679.23	 75	41	0.894	10	0.434	Line Profile Sample
Line Profile Sample 12 for Lines 41	Lines 41 Profile Sample	1694.34	 75	41	0.983	11	0.478	Line Profile Sample
Line Profile Sample 13 for Lines 41	Lines 41 Profile Sample	1717.39	 75	41	1.07	12	0.521	Line Profile Sample
Line Profile Sample 14 for Lines 41	Lines 41 Profile Sample	1716.51	 75	41	1.16	13	0.565	Line Profile Sample
Line Profile Sample 15 for Lines 41	Lines 41 Profile Sample	1708.55	 75	41	1.25	14	0.608	Line Profile Sample
Line Profile Sample 16 for Lines 41	Lines 41 Profile Sample	1699.26	 75	41	1.34	15	0.652	Line Profile Sample
Line Profile Sample 17 for Lines 41	Lines 41 Profile Sample	1720.14	 75	41	1.43	16	0.695	Line Profile Sample
Line Profile Sample 18 for Lines 41	Lines 41 Profile Sample	1758.83	 75	41	1.52	17	0.738	Line Profile Sample
Line Profile Sample 19 for Lines 41	Lines 41 Profile Sample	1819.02	 75	41	1.61	18	0.782	Line Profile Sample
Line Profile Sample 20 for Lines 41	Lines 41 Profile Sample	1799.27	 75	41	1.7	19	0.825	Line Profile Sample
Line Profile Sample 21 for Lines 41	Lines 41 Profile Sample	1781.11	 75	41	1.79	20	0.869	Line Profile Sample
Line Profile Sample 22 for Lines 41	Lines 41 Profile Sample	1750.69	 75	41	1.88	21	0.912	Line Profile Sample
Line Profile Sample 23 for Lines 41	Lines 41 Profile Sample	1683.04	 75	41	1.97	22	0.956	Line Profile Sample
Line Profile Sample 24 for Lines 41	Lines 41 Profile Sample	1587.23	 75	41	2.06	23	0.999	Line Profile Sample
Line Profile Sample 25 for Lines 41	Lines 41 Profile Sample	1585	 75	41	2.06	23.02	1	Line Profile Sample
