
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 43	Lines 43 Profile Sample	1793	 75	43	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 43	Lines 43 Profile Sample	1863.05	 75	43	0.0894	1	0.0521	Line Profile Sample
Line Profile Sample 3 for Lines 43	Lines 43 Profile Sample	1820.43	 75	43	0.179	2	0.104	Line Profile Sample
Line Profile Sample 4 for Lines 43	Lines 43 Profile Sample	1737.43	 75	43	0.268	3	0.156	Line Profile Sample
Line Profile Sample 5 for Lines 43	Lines 43 Profile Sample	1668.21	 75	43	0.357	4	0.208	Line Profile Sample
Line Profile Sample 6 for Lines 43	Lines 43 Profile Sample	1730.02	 75	43	0.447	5	0.26	Line Profile Sample
Line Profile Sample 7 for Lines 43	Lines 43 Profile Sample	1757.34	 75	43	0.536	6	0.312	Line Profile Sample
Line Profile Sample 8 for Lines 43	Lines 43 Profile Sample	1782.85	 75	43	0.626	7	0.364	Line Profile Sample
Line Profile Sample 9 for Lines 43	Lines 43 Profile Sample	1799.58	 75	43	0.715	8	0.416	Line Profile Sample
Line Profile Sample 10 for Lines 43	Lines 43 Profile Sample	1828.33	 75	43	0.804	9	0.469	Line Profile Sample
Line Profile Sample 11 for Lines 43	Lines 43 Profile Sample	1841.59	 75	43	0.894	10	0.521	Line Profile Sample
Line Profile Sample 12 for Lines 43	Lines 43 Profile Sample	1855.09	 75	43	0.983	11	0.573	Line Profile Sample
Line Profile Sample 13 for Lines 43	Lines 43 Profile Sample	1821.21	 75	43	1.07	12	0.625	Line Profile Sample
Line Profile Sample 14 for Lines 43	Lines 43 Profile Sample	1787.76	 75	43	1.16	13	0.677	Line Profile Sample
Line Profile Sample 15 for Lines 43	Lines 43 Profile Sample	1737.37	 75	43	1.25	14	0.729	Line Profile Sample
Line Profile Sample 16 for Lines 43	Lines 43 Profile Sample	1685.73	 75	43	1.34	15	0.781	Line Profile Sample
Line Profile Sample 17 for Lines 43	Lines 43 Profile Sample	1654.22	 75	43	1.43	16	0.833	Line Profile Sample
Line Profile Sample 18 for Lines 43	Lines 43 Profile Sample	1648.19	 75	43	1.52	17	0.885	Line Profile Sample
Line Profile Sample 19 for Lines 43	Lines 43 Profile Sample	1689.78	 75	43	1.61	18	0.937	Line Profile Sample
Line Profile Sample 20 for Lines 43	Lines 43 Profile Sample	1692.47	 75	43	1.7	19	0.989	Line Profile Sample
Line Profile Sample 21 for Lines 43	Lines 43 Profile Sample	1697	 75	43	1.72	19.21	1	Line Profile Sample
