
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 7	Lines 7 Profile Sample	1311	 78	7	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 7	Lines 7 Profile Sample	1347.31	 78	7	0.0894	1	0.0395	Line Profile Sample
Line Profile Sample 3 for Lines 7	Lines 7 Profile Sample	1394.91	 78	7	0.179	2	0.079	Line Profile Sample
Line Profile Sample 4 for Lines 7	Lines 7 Profile Sample	1381.83	 78	7	0.268	3	0.118	Line Profile Sample
Line Profile Sample 5 for Lines 7	Lines 7 Profile Sample	1397.81	 78	7	0.357	4	0.158	Line Profile Sample
Line Profile Sample 6 for Lines 7	Lines 7 Profile Sample	1451.95	 78	7	0.447	5	0.197	Line Profile Sample
Line Profile Sample 7 for Lines 7	Lines 7 Profile Sample	1499.18	 78	7	0.536	6	0.237	Line Profile Sample
Line Profile Sample 8 for Lines 7	Lines 7 Profile Sample	1474.24	 78	7	0.626	7	0.276	Line Profile Sample
Line Profile Sample 9 for Lines 7	Lines 7 Profile Sample	1485.52	 78	7	0.715	8	0.316	Line Profile Sample
Line Profile Sample 10 for Lines 7	Lines 7 Profile Sample	1540.21	 78	7	0.804	9	0.355	Line Profile Sample
Line Profile Sample 11 for Lines 7	Lines 7 Profile Sample	1654.03	 78	7	0.894	10	0.395	Line Profile Sample
Line Profile Sample 12 for Lines 7	Lines 7 Profile Sample	1748.71	 78	7	0.983	11	0.434	Line Profile Sample
Line Profile Sample 13 for Lines 7	Lines 7 Profile Sample	1793.38	 78	7	1.07	12	0.474	Line Profile Sample
Line Profile Sample 14 for Lines 7	Lines 7 Profile Sample	1754.35	 78	7	1.16	13	0.513	Line Profile Sample
Line Profile Sample 15 for Lines 7	Lines 7 Profile Sample	1721	 78	7	1.25	14	0.553	Line Profile Sample
Line Profile Sample 16 for Lines 7	Lines 7 Profile Sample	1681.13	 78	7	1.34	15	0.592	Line Profile Sample
Line Profile Sample 17 for Lines 7	Lines 7 Profile Sample	1640.73	 78	7	1.43	16	0.632	Line Profile Sample
Line Profile Sample 18 for Lines 7	Lines 7 Profile Sample	1588.87	 78	7	1.52	17	0.671	Line Profile Sample
Line Profile Sample 19 for Lines 7	Lines 7 Profile Sample	1546.05	 78	7	1.61	18	0.711	Line Profile Sample
Line Profile Sample 20 for Lines 7	Lines 7 Profile Sample	1466.04	 78	7	1.7	19	0.75	Line Profile Sample
Line Profile Sample 21 for Lines 7	Lines 7 Profile Sample	1424.32	 78	7	1.79	20	0.79	Line Profile Sample
Line Profile Sample 22 for Lines 7	Lines 7 Profile Sample	1422.06	 78	7	1.88	21	0.829	Line Profile Sample
Line Profile Sample 23 for Lines 7	Lines 7 Profile Sample	1434.86	 78	7	1.97	22	0.869	Line Profile Sample
Line Profile Sample 24 for Lines 7	Lines 7 Profile Sample	1404.61	 78	7	2.06	23	0.908	Line Profile Sample
Line Profile Sample 25 for Lines 7	Lines 7 Profile Sample	1319.01	 78	7	2.14	24	0.948	Line Profile Sample
Line Profile Sample 26 for Lines 7	Lines 7 Profile Sample	1156.19	 78	7	2.23	25	0.987	Line Profile Sample
Line Profile Sample 27 for Lines 7	Lines 7 Profile Sample	1095	 78	7	2.26	25.32	1	Line Profile Sample
