
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 33	Lines 33 Profile Sample	944	 60	33	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 33	Lines 33 Profile Sample	949.73	 60	33	0.0894	1	0.0604	Line Profile Sample
Line Profile Sample 3 for Lines 33	Lines 33 Profile Sample	977.37	 60	33	0.179	2	0.121	Line Profile Sample
Line Profile Sample 4 for Lines 33	Lines 33 Profile Sample	1016.09	 60	33	0.268	3	0.181	Line Profile Sample
Line Profile Sample 5 for Lines 33	Lines 33 Profile Sample	1018.8	 60	33	0.357	4	0.242	Line Profile Sample
Line Profile Sample 6 for Lines 33	Lines 33 Profile Sample	1003.49	 60	33	0.447	5	0.302	Line Profile Sample
Line Profile Sample 7 for Lines 33	Lines 33 Profile Sample	1003.13	 60	33	0.536	6	0.362	Line Profile Sample
Line Profile Sample 8 for Lines 33	Lines 33 Profile Sample	1011.17	 60	33	0.626	7	0.423	Line Profile Sample
Line Profile Sample 9 for Lines 33	Lines 33 Profile Sample	1034.04	 60	33	0.715	8	0.483	Line Profile Sample
Line Profile Sample 10 for Lines 33	Lines 33 Profile Sample	1057.62	 60	33	0.804	9	0.544	Line Profile Sample
Line Profile Sample 11 for Lines 33	Lines 33 Profile Sample	1073.16	 60	33	0.894	10	0.604	Line Profile Sample
Line Profile Sample 12 for Lines 33	Lines 33 Profile Sample	1068.32	 60	33	0.983	11	0.665	Line Profile Sample
Line Profile Sample 13 for Lines 33	Lines 33 Profile Sample	1046.21	 60	33	1.07	12	0.725	Line Profile Sample
Line Profile Sample 14 for Lines 33	Lines 33 Profile Sample	1052.31	 60	33	1.16	13	0.785	Line Profile Sample
Line Profile Sample 15 for Lines 33	Lines 33 Profile Sample	1023.43	 60	33	1.25	14	0.846	Line Profile Sample
Line Profile Sample 16 for Lines 33	Lines 33 Profile Sample	1027.34	 60	33	1.34	15	0.906	Line Profile Sample
Line Profile Sample 17 for Lines 33	Lines 33 Profile Sample	1032.83	 60	33	1.43	16	0.967	Line Profile Sample
Line Profile Sample 18 for Lines 33	Lines 33 Profile Sample	1027	 60	33	1.48	16.55	1	Line Profile Sample
