
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 31	Lines 31 Profile Sample	1302	 60	31	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 31	Lines 31 Profile Sample	1303.93	 60	31	0.0894	1	0.0466	Line Profile Sample
Line Profile Sample 3 for Lines 31	Lines 31 Profile Sample	1302.84	 60	31	0.179	2	0.0931	Line Profile Sample
Line Profile Sample 4 for Lines 31	Lines 31 Profile Sample	1292.27	 60	31	0.268	3	0.14	Line Profile Sample
Line Profile Sample 5 for Lines 31	Lines 31 Profile Sample	1305.62	 60	31	0.357	4	0.186	Line Profile Sample
Line Profile Sample 6 for Lines 31	Lines 31 Profile Sample	1316.63	 60	31	0.447	5	0.233	Line Profile Sample
Line Profile Sample 7 for Lines 31	Lines 31 Profile Sample	1328.27	 60	31	0.536	6	0.279	Line Profile Sample
Line Profile Sample 8 for Lines 31	Lines 31 Profile Sample	1363.44	 60	31	0.626	7	0.326	Line Profile Sample
Line Profile Sample 9 for Lines 31	Lines 31 Profile Sample	1361.12	 60	31	0.715	8	0.373	Line Profile Sample
Line Profile Sample 10 for Lines 31	Lines 31 Profile Sample	1382.45	 60	31	0.804	9	0.419	Line Profile Sample
Line Profile Sample 11 for Lines 31	Lines 31 Profile Sample	1395.03	 60	31	0.894	10	0.466	Line Profile Sample
Line Profile Sample 12 for Lines 31	Lines 31 Profile Sample	1391.33	 60	31	0.983	11	0.512	Line Profile Sample
Line Profile Sample 13 for Lines 31	Lines 31 Profile Sample	1428.7	 60	31	1.07	12	0.559	Line Profile Sample
Line Profile Sample 14 for Lines 31	Lines 31 Profile Sample	1466.79	 60	31	1.16	13	0.605	Line Profile Sample
Line Profile Sample 15 for Lines 31	Lines 31 Profile Sample	1488.24	 60	31	1.25	14	0.652	Line Profile Sample
Line Profile Sample 16 for Lines 31	Lines 31 Profile Sample	1493.24	 60	31	1.34	15	0.699	Line Profile Sample
Line Profile Sample 17 for Lines 31	Lines 31 Profile Sample	1544.89	 60	31	1.43	16	0.745	Line Profile Sample
Line Profile Sample 18 for Lines 31	Lines 31 Profile Sample	1656.13	 60	31	1.52	17	0.792	Line Profile Sample
Line Profile Sample 19 for Lines 31	Lines 31 Profile Sample	1805.68	 60	31	1.61	18	0.838	Line Profile Sample
Line Profile Sample 20 for Lines 31	Lines 31 Profile Sample	1980.31	 60	31	1.7	19	0.885	Line Profile Sample
Line Profile Sample 21 for Lines 31	Lines 31 Profile Sample	1964.92	 60	31	1.79	20	0.931	Line Profile Sample
Line Profile Sample 22 for Lines 31	Lines 31 Profile Sample	1796.52	 60	31	1.88	21	0.978	Line Profile Sample
Line Profile Sample 23 for Lines 31	Lines 31 Profile Sample	1696	 60	31	1.92	21.47	1	Line Profile Sample
