
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 21	Lines 21 Profile Sample	1870	 78	21	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 21	Lines 21 Profile Sample	1955.23	 78	21	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 21	Lines 21 Profile Sample	2022.97	 78	21	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 21	Lines 21 Profile Sample	1998.3	 78	21	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 21	Lines 21 Profile Sample	1916.41	 78	21	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 21	Lines 21 Profile Sample	1864.56	 78	21	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 21	Lines 21 Profile Sample	1758.54	 78	21	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 21	Lines 21 Profile Sample	1663.45	 78	21	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 21	Lines 21 Profile Sample	1575.02	 78	21	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 21	Lines 21 Profile Sample	1511.3	 78	21	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 21	Lines 21 Profile Sample	1451.26	 78	21	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 21	Lines 21 Profile Sample	1438.52	 78	21	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 21	Lines 21 Profile Sample	1427.69	 78	21	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 21	Lines 21 Profile Sample	1424.84	 78	21	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 21	Lines 21 Profile Sample	1440.48	 78	21	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 21	Lines 21 Profile Sample	1544.93	 78	21	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 21	Lines 21 Profile Sample	1718.7	 78	21	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 21	Lines 21 Profile Sample	1828.04	 78	21	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 21	Lines 21 Profile Sample	1791.51	 78	21	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 21	Lines 21 Profile Sample	1790	 78	21	1.61	18.03	1	Line Profile Sample
