
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 37	Lines 37 Profile Sample	1607	 78	37	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 37	Lines 37 Profile Sample	1749	 78	37	0.0894	1	0.0714	Line Profile Sample
Line Profile Sample 3 for Lines 37	Lines 37 Profile Sample	1727	 78	37	0.179	2	0.143	Line Profile Sample
Line Profile Sample 4 for Lines 37	Lines 37 Profile Sample	1666	 78	37	0.268	3	0.214	Line Profile Sample
Line Profile Sample 5 for Lines 37	Lines 37 Profile Sample	1600	 78	37	0.357	4	0.286	Line Profile Sample
Line Profile Sample 6 for Lines 37	Lines 37 Profile Sample	1538	 78	37	0.447	5	0.357	Line Profile Sample
Line Profile Sample 7 for Lines 37	Lines 37 Profile Sample	1558	 78	37	0.536	6	0.429	Line Profile Sample
Line Profile Sample 8 for Lines 37	Lines 37 Profile Sample	1634	 78	37	0.626	7	0.5	Line Profile Sample
Line Profile Sample 9 for Lines 37	Lines 37 Profile Sample	1759	 78	37	0.715	8	0.571	Line Profile Sample
Line Profile Sample 10 for Lines 37	Lines 37 Profile Sample	1864	 78	37	0.804	9	0.643	Line Profile Sample
Line Profile Sample 11 for Lines 37	Lines 37 Profile Sample	1872	 78	37	0.894	10	0.714	Line Profile Sample
Line Profile Sample 12 for Lines 37	Lines 37 Profile Sample	1933	 78	37	0.983	11	0.786	Line Profile Sample
Line Profile Sample 13 for Lines 37	Lines 37 Profile Sample	1968	 78	37	1.07	12	0.857	Line Profile Sample
Line Profile Sample 14 for Lines 37	Lines 37 Profile Sample	1891	 78	37	1.16	13	0.929	Line Profile Sample
Line Profile Sample 15 for Lines 37	Lines 37 Profile Sample	1803	 78	37	1.25	14	1	Line Profile Sample
Line Profile Sample 16 for Lines 37	Lines 37 Profile Sample	1803	 78	37	1.25	14	1	Line Profile Sample
