
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	1868	 7	2	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	1815.93	 7	2	0.0894	1	0.0523	Line Profile Sample
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	1750.49	 7	2	0.179	2	0.105	Line Profile Sample
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	1727.08	 7	2	0.268	3	0.157	Line Profile Sample
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	1759.97	 7	2	0.357	4	0.209	Line Profile Sample
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	1874.44	 7	2	0.447	5	0.262	Line Profile Sample
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	1985.84	 7	2	0.536	6	0.314	Line Profile Sample
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	2051.6	 7	2	0.626	7	0.366	Line Profile Sample
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	1986.67	 7	2	0.715	8	0.419	Line Profile Sample
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	1953.17	 7	2	0.804	9	0.471	Line Profile Sample
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	1933.22	 7	2	0.894	10	0.523	Line Profile Sample
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	2024.07	 7	2	0.983	11	0.576	Line Profile Sample
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	2168.42	 7	2	1.07	12	0.628	Line Profile Sample
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	2271.41	 7	2	1.16	13	0.68	Line Profile Sample
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	2384.57	 7	2	1.25	14	0.733	Line Profile Sample
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	2539.89	 7	2	1.34	15	0.785	Line Profile Sample
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	2713.79	 7	2	1.43	16	0.837	Line Profile Sample
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	2925.85	 7	2	1.52	17	0.89	Line Profile Sample
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	2881.12	 7	2	1.61	18	0.942	Line Profile Sample
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	2494.96	 7	2	1.7	19	0.995	Line Profile Sample
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	2452	 7	2	1.71	19.1	1	Line Profile Sample
