
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 5	Lines 5 Profile Sample	1320	 78	5	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 5	Lines 5 Profile Sample	1340.24	 78	5	0.0894	1	0.0349	Line Profile Sample
Line Profile Sample 3 for Lines 5	Lines 5 Profile Sample	1348.04	 78	5	0.179	2	0.0698	Line Profile Sample
Line Profile Sample 4 for Lines 5	Lines 5 Profile Sample	1332.66	 78	5	0.268	3	0.105	Line Profile Sample
Line Profile Sample 5 for Lines 5	Lines 5 Profile Sample	1336.77	 78	5	0.357	4	0.14	Line Profile Sample
Line Profile Sample 6 for Lines 5	Lines 5 Profile Sample	1326.99	 78	5	0.447	5	0.175	Line Profile Sample
Line Profile Sample 7 for Lines 5	Lines 5 Profile Sample	1331.88	 78	5	0.536	6	0.21	Line Profile Sample
Line Profile Sample 8 for Lines 5	Lines 5 Profile Sample	1317.66	 78	5	0.626	7	0.244	Line Profile Sample
Line Profile Sample 9 for Lines 5	Lines 5 Profile Sample	1301.73	 78	5	0.715	8	0.279	Line Profile Sample
Line Profile Sample 10 for Lines 5	Lines 5 Profile Sample	1282.86	 78	5	0.804	9	0.314	Line Profile Sample
Line Profile Sample 11 for Lines 5	Lines 5 Profile Sample	1284.59	 78	5	0.894	10	0.349	Line Profile Sample
Line Profile Sample 12 for Lines 5	Lines 5 Profile Sample	1293.21	 78	5	0.983	11	0.384	Line Profile Sample
Line Profile Sample 13 for Lines 5	Lines 5 Profile Sample	1315.28	 78	5	1.07	12	0.419	Line Profile Sample
Line Profile Sample 14 for Lines 5	Lines 5 Profile Sample	1358	 78	5	1.16	13	0.454	Line Profile Sample
Line Profile Sample 15 for Lines 5	Lines 5 Profile Sample	1358.54	 78	5	1.25	14	0.489	Line Profile Sample
Line Profile Sample 16 for Lines 5	Lines 5 Profile Sample	1382.85	 78	5	1.34	15	0.524	Line Profile Sample
Line Profile Sample 17 for Lines 5	Lines 5 Profile Sample	1391.23	 78	5	1.43	16	0.559	Line Profile Sample
Line Profile Sample 18 for Lines 5	Lines 5 Profile Sample	1378.02	 78	5	1.52	17	0.594	Line Profile Sample
Line Profile Sample 19 for Lines 5	Lines 5 Profile Sample	1381.17	 78	5	1.61	18	0.629	Line Profile Sample
Line Profile Sample 20 for Lines 5	Lines 5 Profile Sample	1379.71	 78	5	1.7	19	0.664	Line Profile Sample
Line Profile Sample 21 for Lines 5	Lines 5 Profile Sample	1423.26	 78	5	1.79	20	0.698	Line Profile Sample
Line Profile Sample 22 for Lines 5	Lines 5 Profile Sample	1455.66	 78	5	1.88	21	0.733	Line Profile Sample
Line Profile Sample 23 for Lines 5	Lines 5 Profile Sample	1494.34	 78	5	1.97	22	0.768	Line Profile Sample
Line Profile Sample 24 for Lines 5	Lines 5 Profile Sample	1452.51	 78	5	2.06	23	0.803	Line Profile Sample
Line Profile Sample 25 for Lines 5	Lines 5 Profile Sample	1415.77	 78	5	2.14	24	0.838	Line Profile Sample
Line Profile Sample 26 for Lines 5	Lines 5 Profile Sample	1419.26	 78	5	2.23	25	0.873	Line Profile Sample
Line Profile Sample 27 for Lines 5	Lines 5 Profile Sample	1464.75	 78	5	2.32	26	0.908	Line Profile Sample
Line Profile Sample 28 for Lines 5	Lines 5 Profile Sample	1555.74	 78	5	2.41	27	0.943	Line Profile Sample
Line Profile Sample 29 for Lines 5	Lines 5 Profile Sample	1592.26	 78	5	2.5	28	0.978	Line Profile Sample
Line Profile Sample 30 for Lines 5	Lines 5 Profile Sample	1552	 78	5	2.56	28.64	1	Line Profile Sample
