av_intensity,stdev_intensity,av_distance,stdev_distance
0.22829166953452235,0.3203706543003342,0.024342477876106196,0.025286041481523153
0.2961924748867506,0.31040743348554767,0.1028986301369863,0.017498892767755694
0.27029840259361654,0.26570351993611885,0.16783132530120481,0.01988921712834003
0.27678942551971975,0.2765799770822176,0.2345890410958904,0.01711142861790067
0.24412556260446427,0.2163885043803556,0.30042168674698794,0.02025996923042454
0.2520823114476683,0.18814778510733896,0.368875,0.019380516772773294
0.24265770034238604,0.15616393529403158,0.4351184210526316,0.017686881847111566
0.2573282121319039,0.1590719342840283,0.49953947368421053,0.017739177575429817
0.28886263202386414,0.1743232365207638,0.5662317073170732,0.019231724549500125
0.327723580460701,0.18957761449861976,0.6347974683544304,0.019253624198852876
0.4063401388483262,0.22926776424478149,0.7017125,0.019951963673542978
0.4540759208020783,0.27146798149373896,0.7686455696202532,0.01969318375810138
0.5888911308295244,0.28166052268552694,0.8345394736842106,0.0186893486881155
0.7335168447865144,0.2908157910631059,0.8997307692307692,0.019575145304347407
0.6657555693985755,0.33308532616920666,0.9815277777777778,0.0226521103678687
