
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 52	Lines 52 Profile Sample	694	 45	52	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 52	Lines 52 Profile Sample	710.8	 45	52	0.0894	1	0.0283	Line Profile Sample
Line Profile Sample 3 for Lines 52	Lines 52 Profile Sample	726.16	 45	52	0.179	2	0.0566	Line Profile Sample
Line Profile Sample 4 for Lines 52	Lines 52 Profile Sample	713.57	 45	52	0.268	3	0.0849	Line Profile Sample
Line Profile Sample 5 for Lines 52	Lines 52 Profile Sample	742.42	 45	52	0.357	4	0.113	Line Profile Sample
Line Profile Sample 6 for Lines 52	Lines 52 Profile Sample	757.74	 45	52	0.447	5	0.141	Line Profile Sample
Line Profile Sample 7 for Lines 52	Lines 52 Profile Sample	769.37	 45	52	0.536	6	0.17	Line Profile Sample
Line Profile Sample 8 for Lines 52	Lines 52 Profile Sample	779.17	 45	52	0.626	7	0.198	Line Profile Sample
Line Profile Sample 9 for Lines 52	Lines 52 Profile Sample	773.1	 45	52	0.715	8	0.226	Line Profile Sample
Line Profile Sample 10 for Lines 52	Lines 52 Profile Sample	782.46	 45	52	0.804	9	0.255	Line Profile Sample
Line Profile Sample 11 for Lines 52	Lines 52 Profile Sample	768.24	 45	52	0.894	10	0.283	Line Profile Sample
Line Profile Sample 12 for Lines 52	Lines 52 Profile Sample	733.56	 45	52	0.983	11	0.311	Line Profile Sample
Line Profile Sample 13 for Lines 52	Lines 52 Profile Sample	718.36	 45	52	1.07	12	0.339	Line Profile Sample
Line Profile Sample 14 for Lines 52	Lines 52 Profile Sample	727.67	 45	52	1.16	13	0.368	Line Profile Sample
Line Profile Sample 15 for Lines 52	Lines 52 Profile Sample	744.82	 45	52	1.25	14	0.396	Line Profile Sample
Line Profile Sample 16 for Lines 52	Lines 52 Profile Sample	757.83	 45	52	1.34	15	0.424	Line Profile Sample
Line Profile Sample 17 for Lines 52	Lines 52 Profile Sample	753.47	 45	52	1.43	16	0.453	Line Profile Sample
Line Profile Sample 18 for Lines 52	Lines 52 Profile Sample	761.84	 45	52	1.52	17	0.481	Line Profile Sample
Line Profile Sample 19 for Lines 52	Lines 52 Profile Sample	748.7	 45	52	1.61	18	0.509	Line Profile Sample
Line Profile Sample 20 for Lines 52	Lines 52 Profile Sample	744.53	 45	52	1.7	19	0.537	Line Profile Sample
Line Profile Sample 21 for Lines 52	Lines 52 Profile Sample	775.2	 45	52	1.79	20	0.566	Line Profile Sample
Line Profile Sample 22 for Lines 52	Lines 52 Profile Sample	784.73	 45	52	1.88	21	0.594	Line Profile Sample
Line Profile Sample 23 for Lines 52	Lines 52 Profile Sample	780.77	 45	52	1.97	22	0.622	Line Profile Sample
Line Profile Sample 24 for Lines 52	Lines 52 Profile Sample	766.15	 45	52	2.06	23	0.651	Line Profile Sample
Line Profile Sample 25 for Lines 52	Lines 52 Profile Sample	759.1	 45	52	2.14	24	0.679	Line Profile Sample
Line Profile Sample 26 for Lines 52	Lines 52 Profile Sample	759.35	 45	52	2.23	25	0.707	Line Profile Sample
Line Profile Sample 27 for Lines 52	Lines 52 Profile Sample	765.76	 45	52	2.32	26	0.735	Line Profile Sample
Line Profile Sample 28 for Lines 52	Lines 52 Profile Sample	785.41	 45	52	2.41	27	0.764	Line Profile Sample
Line Profile Sample 29 for Lines 52	Lines 52 Profile Sample	814.95	 45	52	2.5	28	0.792	Line Profile Sample
Line Profile Sample 30 for Lines 52	Lines 52 Profile Sample	888.97	 45	52	2.59	29	0.82	Line Profile Sample
Line Profile Sample 31 for Lines 52	Lines 52 Profile Sample	1082.56	 45	52	2.68	30	0.849	Line Profile Sample
Line Profile Sample 32 for Lines 52	Lines 52 Profile Sample	1387.6	 45	52	2.77	31	0.877	Line Profile Sample
Line Profile Sample 33 for Lines 52	Lines 52 Profile Sample	1735.57	 45	52	2.86	32	0.905	Line Profile Sample
Line Profile Sample 34 for Lines 52	Lines 52 Profile Sample	1969.96	 45	52	2.95	33	0.933	Line Profile Sample
Line Profile Sample 35 for Lines 52	Lines 52 Profile Sample	2000.92	 45	52	3.04	34	0.962	Line Profile Sample
Line Profile Sample 36 for Lines 52	Lines 52 Profile Sample	1774.64	 45	52	3.13	35	0.99	Line Profile Sample
Line Profile Sample 37 for Lines 52	Lines 52 Profile Sample	1659	 45	52	3.16	35.36	1	Line Profile Sample
