
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	1017	 78	6	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	1198.85	 78	6	0.0894	1	0.0392	Line Profile Sample
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	1354.96	 78	6	0.179	2	0.0784	Line Profile Sample
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	1425.93	 78	6	0.268	3	0.118	Line Profile Sample
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	1419.55	 78	6	0.357	4	0.157	Line Profile Sample
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	1430.78	 78	6	0.447	5	0.196	Line Profile Sample
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	1451.76	 78	6	0.536	6	0.235	Line Profile Sample
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	1416.19	 78	6	0.626	7	0.275	Line Profile Sample
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	1359.12	 78	6	0.715	8	0.314	Line Profile Sample
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	1300.47	 78	6	0.804	9	0.353	Line Profile Sample
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	1273.04	 78	6	0.894	10	0.392	Line Profile Sample
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	1272.15	 78	6	0.983	11	0.431	Line Profile Sample
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	1318.41	 78	6	1.07	12	0.471	Line Profile Sample
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	1420.83	 78	6	1.16	13	0.51	Line Profile Sample
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	1516.93	 78	6	1.25	14	0.549	Line Profile Sample
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	1536.15	 78	6	1.34	15	0.588	Line Profile Sample
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	1493.06	 78	6	1.43	16	0.628	Line Profile Sample
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	1439.61	 78	6	1.52	17	0.667	Line Profile Sample
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	1403.98	 78	6	1.61	18	0.706	Line Profile Sample
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	1414.22	 78	6	1.7	19	0.745	Line Profile Sample
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	1431.44	 78	6	1.79	20	0.784	Line Profile Sample
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	1408.89	 78	6	1.88	21	0.824	Line Profile Sample
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	1399.87	 78	6	1.97	22	0.863	Line Profile Sample
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	1352.6	 78	6	2.06	23	0.902	Line Profile Sample
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	1325.42	 78	6	2.14	24	0.941	Line Profile Sample
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	1321.4	 78	6	2.23	25	0.981	Line Profile Sample
Line Profile Sample 27 for Lines 6	Lines 6 Profile Sample	1317	 78	6	2.28	25.5	1	Line Profile Sample
