
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 18	Lines 18 Profile Sample	1157	 60	18	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 18	Lines 18 Profile Sample	1253.19	 60	18	0.0894	1	0.0624	Line Profile Sample
Line Profile Sample 3 for Lines 18	Lines 18 Profile Sample	1322.48	 60	18	0.179	2	0.125	Line Profile Sample
Line Profile Sample 4 for Lines 18	Lines 18 Profile Sample	1362.27	 60	18	0.268	3	0.187	Line Profile Sample
Line Profile Sample 5 for Lines 18	Lines 18 Profile Sample	1403.15	 60	18	0.357	4	0.25	Line Profile Sample
Line Profile Sample 6 for Lines 18	Lines 18 Profile Sample	1535.96	 60	18	0.447	5	0.312	Line Profile Sample
Line Profile Sample 7 for Lines 18	Lines 18 Profile Sample	1638.29	 60	18	0.536	6	0.374	Line Profile Sample
Line Profile Sample 8 for Lines 18	Lines 18 Profile Sample	1641.83	 60	18	0.626	7	0.437	Line Profile Sample
Line Profile Sample 9 for Lines 18	Lines 18 Profile Sample	1600.65	 60	18	0.715	8	0.499	Line Profile Sample
Line Profile Sample 10 for Lines 18	Lines 18 Profile Sample	1533.61	 60	18	0.804	9	0.561	Line Profile Sample
Line Profile Sample 11 for Lines 18	Lines 18 Profile Sample	1573.67	 60	18	0.894	10	0.624	Line Profile Sample
Line Profile Sample 12 for Lines 18	Lines 18 Profile Sample	1631.88	 60	18	0.983	11	0.686	Line Profile Sample
Line Profile Sample 13 for Lines 18	Lines 18 Profile Sample	1683.35	 60	18	1.07	12	0.749	Line Profile Sample
Line Profile Sample 14 for Lines 18	Lines 18 Profile Sample	1794.73	 60	18	1.16	13	0.811	Line Profile Sample
Line Profile Sample 15 for Lines 18	Lines 18 Profile Sample	1929.61	 60	18	1.25	14	0.873	Line Profile Sample
Line Profile Sample 16 for Lines 18	Lines 18 Profile Sample	2004.85	 60	18	1.34	15	0.936	Line Profile Sample
Line Profile Sample 17 for Lines 18	Lines 18 Profile Sample	1913.95	 60	18	1.43	16	0.998	Line Profile Sample
Line Profile Sample 18 for Lines 18	Lines 18 Profile Sample	1911	 60	18	1.43	16.03	1	Line Profile Sample
