
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 5	Lines 5 Profile Sample	1038	 60	5	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 5	Lines 5 Profile Sample	1059.36	 60	5	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 5	Lines 5 Profile Sample	1096.12	 60	5	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 5	Lines 5 Profile Sample	1091.26	 60	5	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 5	Lines 5 Profile Sample	1080.16	 60	5	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 5	Lines 5 Profile Sample	1098.88	 60	5	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 5	Lines 5 Profile Sample	1109.64	 60	5	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 5	Lines 5 Profile Sample	1112.1	 60	5	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 5	Lines 5 Profile Sample	1106.66	 60	5	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 5	Lines 5 Profile Sample	1102.92	 60	5	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 5	Lines 5 Profile Sample	1123.82	 60	5	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 5	Lines 5 Profile Sample	1141.22	 60	5	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 5	Lines 5 Profile Sample	1190.72	 60	5	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 5	Lines 5 Profile Sample	1282.03	 60	5	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 5	Lines 5 Profile Sample	1468.39	 60	5	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 5	Lines 5 Profile Sample	1745.01	 60	5	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 5	Lines 5 Profile Sample	1936.64	 60	5	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 5	Lines 5 Profile Sample	1908.43	 60	5	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 5	Lines 5 Profile Sample	1712.49	 60	5	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 5	Lines 5 Profile Sample	1707	 60	5	1.61	18.03	1	Line Profile Sample
