
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 15	Lines 15 Profile Sample	1237	 60	15	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 15	Lines 15 Profile Sample	1248.38	 60	15	0.0894	1	0.0462	Line Profile Sample
Line Profile Sample 3 for Lines 15	Lines 15 Profile Sample	1252.82	 60	15	0.179	2	0.0925	Line Profile Sample
Line Profile Sample 4 for Lines 15	Lines 15 Profile Sample	1255.18	 60	15	0.268	3	0.139	Line Profile Sample
Line Profile Sample 5 for Lines 15	Lines 15 Profile Sample	1244.62	 60	15	0.357	4	0.185	Line Profile Sample
Line Profile Sample 6 for Lines 15	Lines 15 Profile Sample	1242.97	 60	15	0.447	5	0.231	Line Profile Sample
Line Profile Sample 7 for Lines 15	Lines 15 Profile Sample	1232.43	 60	15	0.536	6	0.277	Line Profile Sample
Line Profile Sample 8 for Lines 15	Lines 15 Profile Sample	1286.35	 60	15	0.626	7	0.324	Line Profile Sample
Line Profile Sample 9 for Lines 15	Lines 15 Profile Sample	1342.33	 60	15	0.715	8	0.37	Line Profile Sample
Line Profile Sample 10 for Lines 15	Lines 15 Profile Sample	1417.58	 60	15	0.804	9	0.416	Line Profile Sample
Line Profile Sample 11 for Lines 15	Lines 15 Profile Sample	1462.92	 60	15	0.894	10	0.462	Line Profile Sample
Line Profile Sample 12 for Lines 15	Lines 15 Profile Sample	1481.32	 60	15	0.983	11	0.508	Line Profile Sample
Line Profile Sample 13 for Lines 15	Lines 15 Profile Sample	1473.78	 60	15	1.07	12	0.555	Line Profile Sample
Line Profile Sample 14 for Lines 15	Lines 15 Profile Sample	1470.01	 60	15	1.16	13	0.601	Line Profile Sample
Line Profile Sample 15 for Lines 15	Lines 15 Profile Sample	1449.88	 60	15	1.25	14	0.647	Line Profile Sample
Line Profile Sample 16 for Lines 15	Lines 15 Profile Sample	1424.55	 60	15	1.34	15	0.693	Line Profile Sample
Line Profile Sample 17 for Lines 15	Lines 15 Profile Sample	1413	 60	15	1.43	16	0.74	Line Profile Sample
Line Profile Sample 18 for Lines 15	Lines 15 Profile Sample	1408.57	 60	15	1.52	17	0.786	Line Profile Sample
Line Profile Sample 19 for Lines 15	Lines 15 Profile Sample	1490.48	 60	15	1.61	18	0.832	Line Profile Sample
Line Profile Sample 20 for Lines 15	Lines 15 Profile Sample	1609.17	 60	15	1.7	19	0.878	Line Profile Sample
Line Profile Sample 21 for Lines 15	Lines 15 Profile Sample	1773.04	 60	15	1.79	20	0.925	Line Profile Sample
Line Profile Sample 22 for Lines 15	Lines 15 Profile Sample	1936.06	 60	15	1.88	21	0.971	Line Profile Sample
Line Profile Sample 23 for Lines 15	Lines 15 Profile Sample	2066	 60	15	1.93	21.63	1	Line Profile Sample
