av_intensity,stdev_intensity,av_distance,stdev_distance
0.33796161332266794,0.3142854298445114,0.023426470588235295,0.02549514216325328
0.5239393377243033,0.24964881363355967,0.10172222222222223,0.01840588948344436
0.5988920459326179,0.23764576759970873,0.16710416666666666,0.019322833569720584
0.646576329938933,0.24872039262434623,0.23441666666666666,0.01932679028434457
0.6976892995031935,0.2184084851436553,0.30017391304347824,0.01824804932993733
0.6924700961931672,0.21488167535390296,0.36786,0.019498833036772193
0.7231018836495863,0.18468932901290375,0.4327674418604651,0.01633698289057002
0.734762360555961,0.18799705494303762,0.49856,0.018869216913766616
0.7569093561099807,0.2141673505548037,0.5670625,0.01843955767457673
0.7036362619789895,0.25912142498142393,0.6355714285714286,0.019250541117935723
0.6705137679434526,0.24528094315745283,0.7012222222222222,0.017948016969328733
0.6416077504516738,0.28270600610758073,0.7670816326530613,0.019376571693987706
0.5805685851796404,0.28820305129893137,0.8354468085106382,0.019536819765496403
0.5399148848303649,0.2890987375551729,0.9015102040816326,0.020765679265898104
0.333529462317427,0.28380910789858327,0.9834352941176471,0.021247098994598656
