
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 25	Lines 25 Profile Sample	1242	 78	25	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 25	Lines 25 Profile Sample	1256.17	 78	25	0.0894	1	0.0416	Line Profile Sample
Line Profile Sample 3 for Lines 25	Lines 25 Profile Sample	1172.23	 78	25	0.179	2	0.0832	Line Profile Sample
Line Profile Sample 4 for Lines 25	Lines 25 Profile Sample	1137.1	 78	25	0.268	3	0.125	Line Profile Sample
Line Profile Sample 5 for Lines 25	Lines 25 Profile Sample	1143.16	 78	25	0.357	4	0.166	Line Profile Sample
Line Profile Sample 6 for Lines 25	Lines 25 Profile Sample	1165.58	 78	25	0.447	5	0.208	Line Profile Sample
Line Profile Sample 7 for Lines 25	Lines 25 Profile Sample	1149.91	 78	25	0.536	6	0.25	Line Profile Sample
Line Profile Sample 8 for Lines 25	Lines 25 Profile Sample	1159.62	 78	25	0.626	7	0.291	Line Profile Sample
Line Profile Sample 9 for Lines 25	Lines 25 Profile Sample	1160.38	 78	25	0.715	8	0.333	Line Profile Sample
Line Profile Sample 10 for Lines 25	Lines 25 Profile Sample	1174.94	 78	25	0.804	9	0.374	Line Profile Sample
Line Profile Sample 11 for Lines 25	Lines 25 Profile Sample	1193.26	 78	25	0.894	10	0.416	Line Profile Sample
Line Profile Sample 12 for Lines 25	Lines 25 Profile Sample	1191.65	 78	25	0.983	11	0.458	Line Profile Sample
Line Profile Sample 13 for Lines 25	Lines 25 Profile Sample	1207.59	 78	25	1.07	12	0.499	Line Profile Sample
Line Profile Sample 14 for Lines 25	Lines 25 Profile Sample	1225.89	 78	25	1.16	13	0.541	Line Profile Sample
Line Profile Sample 15 for Lines 25	Lines 25 Profile Sample	1234.78	 78	25	1.25	14	0.582	Line Profile Sample
Line Profile Sample 16 for Lines 25	Lines 25 Profile Sample	1231.31	 78	25	1.34	15	0.624	Line Profile Sample
Line Profile Sample 17 for Lines 25	Lines 25 Profile Sample	1222.12	 78	25	1.43	16	0.666	Line Profile Sample
Line Profile Sample 18 for Lines 25	Lines 25 Profile Sample	1225.72	 78	25	1.52	17	0.707	Line Profile Sample
Line Profile Sample 19 for Lines 25	Lines 25 Profile Sample	1242.79	 78	25	1.61	18	0.749	Line Profile Sample
Line Profile Sample 20 for Lines 25	Lines 25 Profile Sample	1288.9	 78	25	1.7	19	0.79	Line Profile Sample
Line Profile Sample 21 for Lines 25	Lines 25 Profile Sample	1347	 78	25	1.79	20	0.832	Line Profile Sample
Line Profile Sample 22 for Lines 25	Lines 25 Profile Sample	1422.2	 78	25	1.88	21	0.873	Line Profile Sample
Line Profile Sample 23 for Lines 25	Lines 25 Profile Sample	1543.93	 78	25	1.97	22	0.915	Line Profile Sample
Line Profile Sample 24 for Lines 25	Lines 25 Profile Sample	1751.69	 78	25	2.06	23	0.957	Line Profile Sample
Line Profile Sample 25 for Lines 25	Lines 25 Profile Sample	1843.56	 78	25	2.14	24	0.998	Line Profile Sample
Line Profile Sample 26 for Lines 25	Lines 25 Profile Sample	1847	 78	25	2.15	24.04	1	Line Profile Sample
