
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	1095	 78	2	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	1143.05	 78	2	0.0894	1	0.041	Line Profile Sample
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	1194.31	 78	2	0.179	2	0.0819	Line Profile Sample
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	1244.33	 78	2	0.268	3	0.123	Line Profile Sample
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	1267.01	 78	2	0.357	4	0.164	Line Profile Sample
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	1291.86	 78	2	0.447	5	0.205	Line Profile Sample
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	1298.12	 78	2	0.536	6	0.246	Line Profile Sample
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	1322.66	 78	2	0.626	7	0.287	Line Profile Sample
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	1341.91	 78	2	0.715	8	0.328	Line Profile Sample
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	1374.13	 78	2	0.804	9	0.369	Line Profile Sample
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	1400.38	 78	2	0.894	10	0.41	Line Profile Sample
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	1413.51	 78	2	0.983	11	0.451	Line Profile Sample
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	1411.72	 78	2	1.07	12	0.492	Line Profile Sample
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	1449.35	 78	2	1.16	13	0.533	Line Profile Sample
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	1493.69	 78	2	1.25	14	0.573	Line Profile Sample
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	1533.06	 78	2	1.34	15	0.614	Line Profile Sample
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	1562.62	 78	2	1.43	16	0.655	Line Profile Sample
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	1571.01	 78	2	1.52	17	0.696	Line Profile Sample
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	1626.58	 78	2	1.61	18	0.737	Line Profile Sample
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	1694.05	 78	2	1.7	19	0.778	Line Profile Sample
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	1748.14	 78	2	1.79	20	0.819	Line Profile Sample
Line Profile Sample 22 for Lines 2	Lines 2 Profile Sample	1888.48	 78	2	1.88	21	0.86	Line Profile Sample
Line Profile Sample 23 for Lines 2	Lines 2 Profile Sample	2025.17	 78	2	1.97	22	0.901	Line Profile Sample
Line Profile Sample 24 for Lines 2	Lines 2 Profile Sample	2001.46	 78	2	2.06	23	0.942	Line Profile Sample
Line Profile Sample 25 for Lines 2	Lines 2 Profile Sample	1833.85	 78	2	2.14	24	0.983	Line Profile Sample
Line Profile Sample 26 for Lines 2	Lines 2 Profile Sample	1770	 78	2	2.18	24.41	1	Line Profile Sample
