
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 8	Lines 8 Profile Sample	1243	 60	8	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 8	Lines 8 Profile Sample	1246.65	 60	8	0.0894	1	0.0487	Line Profile Sample
Line Profile Sample 3 for Lines 8	Lines 8 Profile Sample	1269.4	 60	8	0.179	2	0.0975	Line Profile Sample
Line Profile Sample 4 for Lines 8	Lines 8 Profile Sample	1298.76	 60	8	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 8	Lines 8 Profile Sample	1326.24	 60	8	0.357	4	0.195	Line Profile Sample
Line Profile Sample 6 for Lines 8	Lines 8 Profile Sample	1342.06	 60	8	0.447	5	0.244	Line Profile Sample
Line Profile Sample 7 for Lines 8	Lines 8 Profile Sample	1332.02	 60	8	0.536	6	0.292	Line Profile Sample
Line Profile Sample 8 for Lines 8	Lines 8 Profile Sample	1314.82	 60	8	0.626	7	0.341	Line Profile Sample
Line Profile Sample 9 for Lines 8	Lines 8 Profile Sample	1338.08	 60	8	0.715	8	0.39	Line Profile Sample
Line Profile Sample 10 for Lines 8	Lines 8 Profile Sample	1373.67	 60	8	0.804	9	0.439	Line Profile Sample
Line Profile Sample 11 for Lines 8	Lines 8 Profile Sample	1386.56	 60	8	0.894	10	0.487	Line Profile Sample
Line Profile Sample 12 for Lines 8	Lines 8 Profile Sample	1380.88	 60	8	0.983	11	0.536	Line Profile Sample
Line Profile Sample 13 for Lines 8	Lines 8 Profile Sample	1372.48	 60	8	1.07	12	0.585	Line Profile Sample
Line Profile Sample 14 for Lines 8	Lines 8 Profile Sample	1401.08	 60	8	1.16	13	0.634	Line Profile Sample
Line Profile Sample 15 for Lines 8	Lines 8 Profile Sample	1483.82	 60	8	1.25	14	0.682	Line Profile Sample
Line Profile Sample 16 for Lines 8	Lines 8 Profile Sample	1591.26	 60	8	1.34	15	0.731	Line Profile Sample
Line Profile Sample 17 for Lines 8	Lines 8 Profile Sample	1776.65	 60	8	1.43	16	0.78	Line Profile Sample
Line Profile Sample 18 for Lines 8	Lines 8 Profile Sample	1974.17	 60	8	1.52	17	0.829	Line Profile Sample
Line Profile Sample 19 for Lines 8	Lines 8 Profile Sample	2100.07	 60	8	1.61	18	0.877	Line Profile Sample
Line Profile Sample 20 for Lines 8	Lines 8 Profile Sample	2001.67	 60	8	1.7	19	0.926	Line Profile Sample
Line Profile Sample 21 for Lines 8	Lines 8 Profile Sample	1745.26	 60	8	1.79	20	0.975	Line Profile Sample
Line Profile Sample 22 for Lines 8	Lines 8 Profile Sample	1625	 60	8	1.83	20.52	1	Line Profile Sample
