
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 29	Lines 29 Profile Sample	1337	 60	29	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 29	Lines 29 Profile Sample	1291.67	 60	29	0.0894	1	0.0521	Line Profile Sample
Line Profile Sample 3 for Lines 29	Lines 29 Profile Sample	1314.9	 60	29	0.179	2	0.104	Line Profile Sample
Line Profile Sample 4 for Lines 29	Lines 29 Profile Sample	1362.14	 60	29	0.268	3	0.156	Line Profile Sample
Line Profile Sample 5 for Lines 29	Lines 29 Profile Sample	1410.04	 60	29	0.357	4	0.208	Line Profile Sample
Line Profile Sample 6 for Lines 29	Lines 29 Profile Sample	1366.77	 60	29	0.447	5	0.26	Line Profile Sample
Line Profile Sample 7 for Lines 29	Lines 29 Profile Sample	1292.54	 60	29	0.536	6	0.312	Line Profile Sample
Line Profile Sample 8 for Lines 29	Lines 29 Profile Sample	1253.67	 60	29	0.626	7	0.364	Line Profile Sample
Line Profile Sample 9 for Lines 29	Lines 29 Profile Sample	1223.05	 60	29	0.715	8	0.416	Line Profile Sample
Line Profile Sample 10 for Lines 29	Lines 29 Profile Sample	1230.06	 60	29	0.804	9	0.469	Line Profile Sample
Line Profile Sample 11 for Lines 29	Lines 29 Profile Sample	1207.02	 60	29	0.894	10	0.521	Line Profile Sample
Line Profile Sample 12 for Lines 29	Lines 29 Profile Sample	1197.65	 60	29	0.983	11	0.573	Line Profile Sample
Line Profile Sample 13 for Lines 29	Lines 29 Profile Sample	1171.92	 60	29	1.07	12	0.625	Line Profile Sample
Line Profile Sample 14 for Lines 29	Lines 29 Profile Sample	1156.58	 60	29	1.16	13	0.677	Line Profile Sample
Line Profile Sample 15 for Lines 29	Lines 29 Profile Sample	1136.01	 60	29	1.25	14	0.729	Line Profile Sample
Line Profile Sample 16 for Lines 29	Lines 29 Profile Sample	1182.44	 60	29	1.34	15	0.781	Line Profile Sample
Line Profile Sample 17 for Lines 29	Lines 29 Profile Sample	1269.55	 60	29	1.43	16	0.833	Line Profile Sample
Line Profile Sample 18 for Lines 29	Lines 29 Profile Sample	1335.92	 60	29	1.52	17	0.885	Line Profile Sample
Line Profile Sample 19 for Lines 29	Lines 29 Profile Sample	1326.41	 60	29	1.61	18	0.937	Line Profile Sample
Line Profile Sample 20 for Lines 29	Lines 29 Profile Sample	1200.64	 60	29	1.7	19	0.989	Line Profile Sample
Line Profile Sample 21 for Lines 29	Lines 29 Profile Sample	1173	 60	29	1.72	19.21	1	Line Profile Sample
