
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	1283	 60	28	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	1271.87	 60	28	0.0894	1	0.0523	Line Profile Sample
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	1257.46	 60	28	0.179	2	0.105	Line Profile Sample
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	1236.39	 60	28	0.268	3	0.157	Line Profile Sample
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	1199.99	 60	28	0.357	4	0.209	Line Profile Sample
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	1195.17	 60	28	0.447	5	0.262	Line Profile Sample
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	1221.8	 60	28	0.536	6	0.314	Line Profile Sample
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	1246.8	 60	28	0.626	7	0.366	Line Profile Sample
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	1225.51	 60	28	0.715	8	0.419	Line Profile Sample
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	1191.26	 60	28	0.804	9	0.471	Line Profile Sample
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	1213.86	 60	28	0.894	10	0.523	Line Profile Sample
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	1241.99	 60	28	0.983	11	0.576	Line Profile Sample
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	1294.81	 60	28	1.07	12	0.628	Line Profile Sample
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	1370.59	 60	28	1.16	13	0.68	Line Profile Sample
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	1476.39	 60	28	1.25	14	0.733	Line Profile Sample
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	1621.01	 60	28	1.34	15	0.785	Line Profile Sample
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	1829.03	 60	28	1.43	16	0.837	Line Profile Sample
Line Profile Sample 18 for Lines 28	Lines 28 Profile Sample	2016.25	 60	28	1.52	17	0.89	Line Profile Sample
Line Profile Sample 19 for Lines 28	Lines 28 Profile Sample	2106.79	 60	28	1.61	18	0.942	Line Profile Sample
Line Profile Sample 20 for Lines 28	Lines 28 Profile Sample	2057.73	 60	28	1.7	19	0.995	Line Profile Sample
Line Profile Sample 21 for Lines 28	Lines 28 Profile Sample	2051	 60	28	1.71	19.1	1	Line Profile Sample
