
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	1234	 78	14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	1269.37	 78	14	0.0894	1	0.0399	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	1300.58	 78	14	0.179	2	0.0798	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	1320.64	 78	14	0.268	3	0.12	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	1352.25	 78	14	0.357	4	0.16	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	1381.48	 78	14	0.447	5	0.2	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	1404.44	 78	14	0.536	6	0.239	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	1359.93	 78	14	0.626	7	0.279	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	1345.13	 78	14	0.715	8	0.319	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	1336.94	 78	14	0.804	9	0.359	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	1354.96	 78	14	0.894	10	0.399	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	1353.37	 78	14	0.983	11	0.439	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	1356.56	 78	14	1.07	12	0.479	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	1348.88	 78	14	1.16	13	0.519	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	1392.74	 78	14	1.25	14	0.559	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	1425.15	 78	14	1.34	15	0.599	Line Profile Sample
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	1415.37	 78	14	1.43	16	0.638	Line Profile Sample
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	1403.16	 78	14	1.52	17	0.678	Line Profile Sample
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	1386.76	 78	14	1.61	18	0.718	Line Profile Sample
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	1400.1	 78	14	1.7	19	0.758	Line Profile Sample
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	1468.69	 78	14	1.79	20	0.798	Line Profile Sample
Line Profile Sample 22 for Lines 14	Lines 14 Profile Sample	1559.11	 78	14	1.88	21	0.838	Line Profile Sample
Line Profile Sample 23 for Lines 14	Lines 14 Profile Sample	1611.19	 78	14	1.97	22	0.878	Line Profile Sample
Line Profile Sample 24 for Lines 14	Lines 14 Profile Sample	1583.52	 78	14	2.06	23	0.918	Line Profile Sample
Line Profile Sample 25 for Lines 14	Lines 14 Profile Sample	1451.61	 78	14	2.14	24	0.958	Line Profile Sample
Line Profile Sample 26 for Lines 14	Lines 14 Profile Sample	1382.36	 78	14	2.23	25	0.998	Line Profile Sample
Line Profile Sample 27 for Lines 14	Lines 14 Profile Sample	1378	 78	14	2.24	25.06	1	Line Profile Sample
