
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	1510	 60	14	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	1699.66	 60	14	0.0894	1	0.0707	Line Profile Sample
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	1824.58	 60	14	0.179	2	0.141	Line Profile Sample
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	1844.11	 60	14	0.268	3	0.212	Line Profile Sample
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	1809.14	 60	14	0.357	4	0.283	Line Profile Sample
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	1766.55	 60	14	0.447	5	0.354	Line Profile Sample
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	1708.91	 60	14	0.536	6	0.424	Line Profile Sample
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	1714.89	 60	14	0.626	7	0.495	Line Profile Sample
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	1743.57	 60	14	0.715	8	0.566	Line Profile Sample
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	1764.61	 60	14	0.804	9	0.636	Line Profile Sample
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	1795.16	 60	14	0.894	10	0.707	Line Profile Sample
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	1816.57	 60	14	0.983	11	0.778	Line Profile Sample
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	1772.19	 60	14	1.07	12	0.849	Line Profile Sample
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	1699.76	 60	14	1.16	13	0.919	Line Profile Sample
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	1575.81	 60	14	1.25	14	0.99	Line Profile Sample
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	1565	 60	14	1.26	14.14	1	Line Profile Sample
