
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	1548	 78	13	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	1501.96	 78	13	0.0894	1	0.0573	Line Profile Sample
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	1427.38	 78	13	0.179	2	0.115	Line Profile Sample
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	1377.89	 78	13	0.268	3	0.172	Line Profile Sample
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	1350.57	 78	13	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	1376.87	 78	13	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	1406.72	 78	13	0.536	6	0.344	Line Profile Sample
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	1428.9	 78	13	0.626	7	0.401	Line Profile Sample
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	1481.34	 78	13	0.715	8	0.458	Line Profile Sample
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	1550.68	 78	13	0.804	9	0.515	Line Profile Sample
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	1573.06	 78	13	0.894	10	0.573	Line Profile Sample
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	1508.46	 78	13	0.983	11	0.63	Line Profile Sample
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	1426.08	 78	13	1.07	12	0.687	Line Profile Sample
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	1386.57	 78	13	1.16	13	0.744	Line Profile Sample
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	1424.97	 78	13	1.25	14	0.802	Line Profile Sample
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	1407.33	 78	13	1.34	15	0.859	Line Profile Sample
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	1285.16	 78	13	1.43	16	0.916	Line Profile Sample
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	1100.3	 78	13	1.52	17	0.973	Line Profile Sample
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	1015	 78	13	1.56	17.46	1	Line Profile Sample
