
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	1554	 78	22	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	1682.21	 78	22	0.0894	1	0.0548	Line Profile Sample
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	1737.64	 78	22	0.179	2	0.11	Line Profile Sample
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	1783.49	 78	22	0.268	3	0.164	Line Profile Sample
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	1801.99	 78	22	0.357	4	0.219	Line Profile Sample
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	1675.26	 78	22	0.447	5	0.274	Line Profile Sample
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	1613.29	 78	22	0.536	6	0.329	Line Profile Sample
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	1532.3	 78	22	0.626	7	0.384	Line Profile Sample
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	1444.8	 78	22	0.715	8	0.438	Line Profile Sample
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	1372.18	 78	22	0.804	9	0.493	Line Profile Sample
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	1340.58	 78	22	0.894	10	0.548	Line Profile Sample
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	1306.03	 78	22	0.983	11	0.603	Line Profile Sample
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	1274.47	 78	22	1.07	12	0.658	Line Profile Sample
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	1299.28	 78	22	1.16	13	0.712	Line Profile Sample
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	1344.29	 78	22	1.25	14	0.767	Line Profile Sample
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	1349.06	 78	22	1.34	15	0.822	Line Profile Sample
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	1368.37	 78	22	1.43	16	0.877	Line Profile Sample
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	1331.9	 78	22	1.52	17	0.932	Line Profile Sample
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	1230.16	 78	22	1.61	18	0.986	Line Profile Sample
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	1200	 78	22	1.63	18.25	1	Line Profile Sample
