
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 23	Lines 23 Profile Sample	1467	 78	23	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 23	Lines 23 Profile Sample	1612.35	 78	23	0.0894	1	0.0564	Line Profile Sample
Line Profile Sample 3 for Lines 23	Lines 23 Profile Sample	1657.01	 78	23	0.179	2	0.113	Line Profile Sample
Line Profile Sample 4 for Lines 23	Lines 23 Profile Sample	1633.08	 78	23	0.268	3	0.169	Line Profile Sample
Line Profile Sample 5 for Lines 23	Lines 23 Profile Sample	1591.97	 78	23	0.357	4	0.226	Line Profile Sample
Line Profile Sample 6 for Lines 23	Lines 23 Profile Sample	1548.26	 78	23	0.447	5	0.282	Line Profile Sample
Line Profile Sample 7 for Lines 23	Lines 23 Profile Sample	1506.77	 78	23	0.536	6	0.339	Line Profile Sample
Line Profile Sample 8 for Lines 23	Lines 23 Profile Sample	1483.92	 78	23	0.626	7	0.395	Line Profile Sample
Line Profile Sample 9 for Lines 23	Lines 23 Profile Sample	1462.43	 78	23	0.715	8	0.451	Line Profile Sample
Line Profile Sample 10 for Lines 23	Lines 23 Profile Sample	1442.33	 78	23	0.804	9	0.508	Line Profile Sample
Line Profile Sample 11 for Lines 23	Lines 23 Profile Sample	1431.86	 78	23	0.894	10	0.564	Line Profile Sample
Line Profile Sample 12 for Lines 23	Lines 23 Profile Sample	1420.64	 78	23	0.983	11	0.621	Line Profile Sample
Line Profile Sample 13 for Lines 23	Lines 23 Profile Sample	1390.64	 78	23	1.07	12	0.677	Line Profile Sample
Line Profile Sample 14 for Lines 23	Lines 23 Profile Sample	1347.75	 78	23	1.16	13	0.734	Line Profile Sample
Line Profile Sample 15 for Lines 23	Lines 23 Profile Sample	1320.87	 78	23	1.25	14	0.79	Line Profile Sample
Line Profile Sample 16 for Lines 23	Lines 23 Profile Sample	1334.04	 78	23	1.34	15	0.846	Line Profile Sample
Line Profile Sample 17 for Lines 23	Lines 23 Profile Sample	1350.35	 78	23	1.43	16	0.903	Line Profile Sample
Line Profile Sample 18 for Lines 23	Lines 23 Profile Sample	1355.54	 78	23	1.52	17	0.959	Line Profile Sample
Line Profile Sample 19 for Lines 23	Lines 23 Profile Sample	1332	 78	23	1.58	17.72	1	Line Profile Sample
