
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1182	42	0	0	0
Line Profile Sample 2 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1258.06	42	0.0894	1	0.0362
Line Profile Sample 3 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1323.73	42	0.179	2	0.0723
Line Profile Sample 4 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1388.06	42	0.268	3	0.108
Line Profile Sample 5 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1442.48	42	0.357	4	0.145
Line Profile Sample 6 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1446.39	42	0.447	5	0.181
Line Profile Sample 7 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1435.52	42	0.536	6	0.217
Line Profile Sample 8 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1391.62	42	0.626	7	0.253
Line Profile Sample 9 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1361.93	42	0.715	8	0.289
Line Profile Sample 10 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1336.76	42	0.804	9	0.325
Line Profile Sample 11 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1306.33	42	0.894	10	0.362
Line Profile Sample 12 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1300.75	42	0.983	11	0.398
Line Profile Sample 13 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1310	42	1.07	12	0.434
Line Profile Sample 14 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1320.01	42	1.16	13	0.47
Line Profile Sample 15 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1345.25	42	1.25	14	0.506
Line Profile Sample 16 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1376.07	42	1.34	15	0.542
Line Profile Sample 17 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1398.47	42	1.43	16	0.578
Line Profile Sample 18 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1421.2	42	1.52	17	0.615
Line Profile Sample 19 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1443.04	42	1.61	18	0.651
Line Profile Sample 20 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1436.95	42	1.7	19	0.687
Line Profile Sample 21 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1439.76	42	1.79	20	0.723
Line Profile Sample 22 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1491.91	42	1.88	21	0.759
Line Profile Sample 23 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1574.59	42	1.97	22	0.795
Line Profile Sample 24 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1699.86	42	2.06	23	0.832
Line Profile Sample 25 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	1861.79	42	2.14	24	0.868
Line Profile Sample 26 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	2031.35	42	2.23	25	0.904
Line Profile Sample 27 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	2182.07	42	2.32	26	0.94
Line Profile Sample 28 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	2117.61	42	2.41	27	0.976
Line Profile Sample 29 for Lines 42	Lines 42 Profile Sample	Line Profile Sample	 15	2008	42	2.47	27.66	1
