
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1149	47	0	0	0
Line Profile Sample 2 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1249.59	47	0.0894	1	0.0474
Line Profile Sample 3 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1435.58	47	0.179	2	0.0948
Line Profile Sample 4 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1689.05	47	0.268	3	0.142
Line Profile Sample 5 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1952.03	47	0.357	4	0.19
Line Profile Sample 6 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2162.73	47	0.447	5	0.237
Line Profile Sample 7 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2252.89	47	0.536	6	0.284
Line Profile Sample 8 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2244.13	47	0.626	7	0.332
Line Profile Sample 9 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2235.57	47	0.715	8	0.379
Line Profile Sample 10 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2221.77	47	0.804	9	0.427
Line Profile Sample 11 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2225.5	47	0.894	10	0.474
Line Profile Sample 12 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2242.84	47	0.983	11	0.521
Line Profile Sample 13 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2232.17	47	1.07	12	0.569
Line Profile Sample 14 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2204.02	47	1.16	13	0.616
Line Profile Sample 15 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2175.8	47	1.25	14	0.664
Line Profile Sample 16 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2194.27	47	1.34	15	0.711
Line Profile Sample 17 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2183.46	47	1.43	16	0.758
Line Profile Sample 18 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2157.26	47	1.52	17	0.806
Line Profile Sample 19 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	2063.36	47	1.61	18	0.853
Line Profile Sample 20 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1911.18	47	1.7	19	0.901
Line Profile Sample 21 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1696.35	47	1.79	20	0.948
Line Profile Sample 22 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1452.46	47	1.88	21	0.995
Line Profile Sample 23 for Lines 47	Lines 47 Profile Sample	Line Profile Sample	 15	1429	47	1.89	21.1	1
