av_intensity,stdev_intensity,av_distance,stdev_distance
0.14837411109821783,0.22115105328452864,0.01717087378640777,0.017778013691007198
0.30596191908718257,0.2291305105679548,0.07365657894736842,0.014088182617842665
0.3826509554343683,0.2600560259155033,0.11961594202898551,0.012764549059895236
0.407415444964899,0.28586640864017826,0.16665384615384615,0.01408492509334412
0.4113828631224917,0.2777364322198223,0.21367142857142857,0.012553331365195024
0.3578587072112401,0.23574096318100382,0.26035526315789476,0.01352499310892584
0.3572980634139548,0.21619290691355833,0.3095512820512821,0.014198634867522738
0.3414408077787507,0.20029482025641876,0.3585657894736842,0.014242036863984297
0.3227246627245557,0.18082568823925518,0.4054027777777778,0.013383466489436327
0.3112758468319465,0.16271132011788472,0.45184931506849313,0.012937532858655763
0.3180019103179027,0.17942049617412867,0.4997532467532467,0.013955904093133239
0.30818237319063996,0.18806818915288093,0.5474657534246575,0.013437181202193336
0.3108245336815681,0.17475890807624478,0.5949473684210526,0.014176877641043643
0.3491369036038964,0.18172845293124523,0.6438701298701299,0.014613755820918813
0.37485608909086204,0.17990405016163202,0.6909166666666666,0.013656500283747626
0.3881409198221593,0.21548245579540035,0.738421052631579,0.014184745945693212
0.4683544684452277,0.23546314981356897,0.7854246575342466,0.013459731927555027
0.5430534336832715,0.2647584624020267,0.8327702702702703,0.013440428989909606
0.7185466689647566,0.2287489552611345,0.8809615384615385,0.014174645654145284
0.7494001574296943,0.23334364742018607,0.9281857142857143,0.012405343468999566
0.6380699207822248,0.29904515845519053,0.9854153846153846,0.016274193494054703
