
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	785	11	0	0	0
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	880.52	11	0.0894	1	0.0363
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1031.66	11	0.179	2	0.0727
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1141.69	11	0.268	3	0.109
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1298.27	11	0.357	4	0.145
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1440.78	11	0.447	5	0.182
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1515.6	11	0.536	6	0.218
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1543.2	11	0.626	7	0.254
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1692.96	11	0.715	8	0.291
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1725.71	11	0.804	9	0.327
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1740.48	11	0.894	10	0.363
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1780.1	11	0.983	11	0.4
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1827.64	11	1.07	12	0.436
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1839.38	11	1.16	13	0.472
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1864	11	1.25	14	0.509
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1912.41	11	1.34	15	0.545
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1892.45	11	1.43	16	0.582
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1896.75	11	1.52	17	0.618
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1950.99	11	1.61	18	0.654
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1995.33	11	1.7	19	0.691
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2017.78	11	1.79	20	0.727
Line Profile Sample 22 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2062.11	11	1.88	21	0.763
Line Profile Sample 23 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2219	11	1.97	22	0.8
Line Profile Sample 24 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2423.19	11	2.06	23	0.836
Line Profile Sample 25 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2666.89	11	2.14	24	0.872
Line Profile Sample 26 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	2507.36	11	2.23	25	0.909
Line Profile Sample 27 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1979.06	11	2.32	26	0.945
Line Profile Sample 28 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1363.2	11	2.41	27	0.981
Line Profile Sample 29 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 24	1064	11	2.46	27.51	1
