
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	920	6	0	0	0
Line Profile Sample 2 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	900.05	6	0.0894	1	0.0339
Line Profile Sample 3 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	915.07	6	0.179	2	0.0677
Line Profile Sample 4 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	911.56	6	0.268	3	0.102
Line Profile Sample 5 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	910.98	6	0.357	4	0.135
Line Profile Sample 6 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	926.05	6	0.447	5	0.169
Line Profile Sample 7 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	944.52	6	0.536	6	0.203
Line Profile Sample 8 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	944.78	6	0.626	7	0.237
Line Profile Sample 9 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	973.51	6	0.715	8	0.271
Line Profile Sample 10 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1004.17	6	0.804	9	0.305
Line Profile Sample 11 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1008.73	6	0.894	10	0.339
Line Profile Sample 12 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1018.03	6	0.983	11	0.373
Line Profile Sample 13 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1041.66	6	1.07	12	0.406
Line Profile Sample 14 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1050.75	6	1.16	13	0.44
Line Profile Sample 15 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1043.92	6	1.25	14	0.474
Line Profile Sample 16 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1068.09	6	1.34	15	0.508
Line Profile Sample 17 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1112.92	6	1.43	16	0.542
Line Profile Sample 18 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1153.3	6	1.52	17	0.576
Line Profile Sample 19 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1160.08	6	1.61	18	0.61
Line Profile Sample 20 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1168.81	6	1.7	19	0.643
Line Profile Sample 21 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1127.81	6	1.79	20	0.677
Line Profile Sample 22 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1098.15	6	1.88	21	0.711
Line Profile Sample 23 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1110.17	6	1.97	22	0.745
Line Profile Sample 24 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1117.05	6	2.06	23	0.779
Line Profile Sample 25 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1133.14	6	2.14	24	0.813
Line Profile Sample 26 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1107.57	6	2.23	25	0.847
Line Profile Sample 27 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1091.89	6	2.32	26	0.88
Line Profile Sample 28 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1020.64	6	2.41	27	0.914
Line Profile Sample 29 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1008.86	6	2.5	28	0.948
Line Profile Sample 30 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1010.17	6	2.59	29	0.982
Line Profile Sample 31 for Lines 6	Lines 6 Profile Sample	Line Profile Sample	 10	1018	6	2.64	29.53	1
