av_intensity,stdev_intensity,av_distance,stdev_distance
0.23670575141815497,0.2565251735336981,0.018289,0.018655499338145726
0.47198455304968884,0.23734355462553555,0.08030512820512821,0.015231988703169387
0.6008306578160076,0.22409666841105821,0.13284931506849315,0.014458437783365953
0.6956869844072987,0.221015688098854,0.18575641025641026,0.015463560767873342
0.7554270807571292,0.21320377675330698,0.2377857142857143,0.0144190824218533
0.7625736686247832,0.20604529154000825,0.28896153846153844,0.015789559519194623
0.7622605516432103,0.20267861424133307,0.34321052631578947,0.01494729923384036
0.7938099685448592,0.16180194336007847,0.39594666666666667,0.015013411421876188
0.7848674614851767,0.16063142862921811,0.44905263157894737,0.015393413948259046
0.7897343661073539,0.15308724001094978,0.5003333333333333,0.014683515716708218
0.7939393480286436,0.175706589470824,0.5525789473684211,0.015535991038355386
0.7677626849823933,0.22390955585039826,0.606,0.015974817845434284
0.7573312692658553,0.20418905817757538,0.659082191780822,0.014640842250227376
0.7657017101458538,0.1805147062235318,0.7111184210526316,0.01522276112078065
0.7513602579450401,0.19104011240528881,0.7635405405405405,0.01457450315343776
0.7312811809636642,0.22297278283876582,0.8173924050632911,0.015868383112436185
0.716747223571218,0.2244077364100166,0.8698472222222222,0.014905958466635987
0.5639129484308203,0.27578376109490355,0.9212297297297297,0.015409965906549606
0.33301862120178144,0.29105840286192075,0.9843846153846154,0.01793501819786926
