
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1999	13	0	0	0
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1982.6	13	0.0894	1	0.0263
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1841.24	13	0.179	2	0.0526
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2025.77	13	0.268	3	0.0788
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1987.5	13	0.357	4	0.105
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2022.43	13	0.447	5	0.131
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1993.41	13	0.536	6	0.158
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2036.87	13	0.626	7	0.184
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1994.48	13	0.715	8	0.21
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2010.41	13	0.804	9	0.237
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1990.34	13	0.894	10	0.263
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2033.68	13	0.983	11	0.289
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2008.85	13	1.07	12	0.315
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2016.41	13	1.16	13	0.342
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	2021.28	13	1.25	14	0.368
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1966.05	13	1.34	15	0.394
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1947.55	13	1.43	16	0.42
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1913.27	13	1.52	17	0.447
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1980.55	13	1.61	18	0.473
Line Profile Sample 20 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1906.18	13	1.7	19	0.499
Line Profile Sample 21 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1916.71	13	1.79	20	0.526
Line Profile Sample 22 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1985.61	13	1.88	21	0.552
Line Profile Sample 23 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1939.66	13	1.97	22	0.578
Line Profile Sample 24 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1956.25	13	2.06	23	0.604
Line Profile Sample 25 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1995.53	13	2.14	24	0.631
Line Profile Sample 26 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1920.62	13	2.23	25	0.657
Line Profile Sample 27 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1870.22	13	2.32	26	0.683
Line Profile Sample 28 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1891.01	13	2.41	27	0.71
Line Profile Sample 29 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1917.46	13	2.5	28	0.736
Line Profile Sample 30 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1885.56	13	2.59	29	0.762
Line Profile Sample 31 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1905.28	13	2.68	30	0.788
Line Profile Sample 32 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1851.01	13	2.77	31	0.815
Line Profile Sample 33 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1842.87	13	2.86	32	0.841
Line Profile Sample 34 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1846.23	13	2.95	33	0.867
Line Profile Sample 35 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1858.22	13	3.04	34	0.894
Line Profile Sample 36 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1765.85	13	3.13	35	0.92
Line Profile Sample 37 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1738.5	13	3.22	36	0.946
Line Profile Sample 38 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1754.26	13	3.31	37	0.972
Line Profile Sample 39 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1659.3	13	3.4	38	0.999
Line Profile Sample 40 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 24	1654	13	3.4	38.05	1
