av_intensity,stdev_intensity,av_distance,stdev_distance
0.14012245677749272,0.23820583918523391,0.01757926829268293,0.018260527069082936
0.2893898466049084,0.22820315459178225,0.07527413793103448,0.013655813752530426
0.36317465452908654,0.23191860940199188,0.12066346153846154,0.012415139853691824
0.41601505554884727,0.2741418099016886,0.16736666666666666,0.014133703758070775
0.42488507791649194,0.26108280951468255,0.2144814814814815,0.012669590305866977
0.3794507543098142,0.2386753722431528,0.260859649122807,0.01322664869076716
0.38944577674949443,0.2117310678172044,0.3099672131147541,0.014683286658777234
0.38886890801162904,0.19356229358514332,0.35878947368421055,0.014169555948916453
0.36158068497455104,0.16909271140890453,0.4048727272727273,0.013171313589900643
0.33725502754126224,0.1541228647653605,0.4518421052631579,0.012896275034847702
0.3620558584161547,0.17010469842542847,0.4991578947368421,0.013252748331793861
0.3438291959323772,0.1827426970905334,0.5466666666666667,0.013639927384250206
0.3453616182392285,0.16639242708380358,0.5941379310344828,0.014198404007001557
0.394332628585199,0.15918385176076122,0.6434333333333333,0.014832815962538316
0.4024640598483711,0.16605683813612188,0.6915964912280702,0.014136906674581024
0.4349872529094629,0.21652924948781174,0.7392105263157894,0.01394726911583318
0.5048091731449095,0.23890288210759164,0.7856785714285714,0.013385347678246269
0.5805203528940819,0.2677284315869172,0.8331228070175438,0.013466983668320345
0.7229107356493435,0.22827714563793416,0.881,0.014031983171460058
0.7420917579285679,0.25037862044216,0.9280185185185186,0.012543495255928426
0.5960570805560437,0.29792920605729756,0.9857549019607843,0.01629215706017659
