
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2959	28	0	0	0
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	3028.33	28	0.0894	1	0.033
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2976.36	28	0.179	2	0.0661
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2776.47	28	0.268	3	0.0991
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2597.33	28	0.357	4	0.132
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2501.54	28	0.447	5	0.165
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2461.79	28	0.536	6	0.198
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2510.09	28	0.626	7	0.231
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2516.17	28	0.715	8	0.264
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2502.09	28	0.804	9	0.297
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2395.96	28	0.894	10	0.33
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2283.35	28	0.983	11	0.363
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2224.72	28	1.07	12	0.396
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2243.93	28	1.16	13	0.43
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2302.55	28	1.25	14	0.463
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2441.18	28	1.34	15	0.496
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2624.76	28	1.43	16	0.529
Line Profile Sample 18 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2748.55	28	1.52	17	0.562
Line Profile Sample 19 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2763.43	28	1.61	18	0.595
Line Profile Sample 20 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2826.66	28	1.7	19	0.628
Line Profile Sample 21 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2918.41	28	1.79	20	0.661
Line Profile Sample 22 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2834.85	28	1.88	21	0.694
Line Profile Sample 23 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2659.35	28	1.97	22	0.727
Line Profile Sample 24 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2525.43	28	2.06	23	0.76
Line Profile Sample 25 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2470.82	28	2.14	24	0.793
Line Profile Sample 26 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2492.18	28	2.23	25	0.826
Line Profile Sample 27 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2527.03	28	2.32	26	0.859
Line Profile Sample 28 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2564.08	28	2.41	27	0.892
Line Profile Sample 29 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2509.92	28	2.5	28	0.925
Line Profile Sample 30 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2429.81	28	2.59	29	0.958
Line Profile Sample 31 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2375.04	28	2.68	30	0.991
Line Profile Sample 32 for Lines 28	Lines 28 Profile Sample	Line Profile Sample	 15	2359	28	2.7	30.27	1
