
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1463	3	0	0	0
Line Profile Sample 2 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1565.92	3	0.0894	1	0.0399
Line Profile Sample 3 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1684.5	3	0.179	2	0.0798
Line Profile Sample 4 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1745.45	3	0.268	3	0.12
Line Profile Sample 5 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1724.84	3	0.357	4	0.16
Line Profile Sample 6 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1646.14	3	0.447	5	0.2
Line Profile Sample 7 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1556.24	3	0.536	6	0.239
Line Profile Sample 8 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1545.67	3	0.626	7	0.279
Line Profile Sample 9 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1543.18	3	0.715	8	0.319
Line Profile Sample 10 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1543.03	3	0.804	9	0.359
Line Profile Sample 11 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1533.26	3	0.894	10	0.399
Line Profile Sample 12 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1549.55	3	0.983	11	0.439
Line Profile Sample 13 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1581.93	3	1.07	12	0.479
Line Profile Sample 14 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1572.94	3	1.16	13	0.519
Line Profile Sample 15 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1557.55	3	1.25	14	0.559
Line Profile Sample 16 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1586.8	3	1.34	15	0.599
Line Profile Sample 17 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1536.63	3	1.43	16	0.638
Line Profile Sample 18 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1648.85	3	1.52	17	0.678
Line Profile Sample 19 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1618.23	3	1.61	18	0.718
Line Profile Sample 20 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1667.5	3	1.7	19	0.758
Line Profile Sample 21 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1779.77	3	1.79	20	0.798
Line Profile Sample 22 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1979.26	3	1.88	21	0.838
Line Profile Sample 23 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	2154.84	3	1.97	22	0.878
Line Profile Sample 24 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	2155.98	3	2.06	23	0.918
Line Profile Sample 25 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1947.5	3	2.14	24	0.958
Line Profile Sample 26 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1743.78	3	2.23	25	0.998
Line Profile Sample 27 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 21	1732	3	2.24	25.06	1
