av_intensity,stdev_intensity,av_distance,stdev_distance
0.19702455158910176,0.24223577705997282,0.0186311004784689,0.018683781511556655
0.39372999792049707,0.251980024895984,0.07973625,0.014790467300121887
0.4860522926692665,0.27709465767668945,0.13261146496815288,0.014634280829757696
0.5471092344379455,0.2881609165996926,0.1855,0.015277310837156333
0.5625336198892515,0.29850428656953226,0.23683783783783785,0.014426475120725046
0.550904091493169,0.29436145509429124,0.28865853658536583,0.01575013449134913
0.5445601182694693,0.2940853184178112,0.342343949044586,0.014872411809220037
0.5457909937496916,0.2892684439646585,0.39563803680981596,0.015437177381400052
0.5381596228459742,0.28774172026663125,0.44919745222929935,0.014885218744009046
0.545521680929602,0.28808740933128496,0.5003774834437086,0.014480672968640803
0.5359260109473717,0.30502927368861105,0.55244375,0.015564330643004828
0.5385691215232683,0.2959479436086764,0.6062317073170731,0.016121698810215645
0.5417188881041152,0.28022032680380393,0.6593806451612904,0.014877975951460377
0.5539512618545381,0.27432523524787683,0.7116645569620252,0.014935364247867544
0.5811614044928165,0.2638797595554799,0.7632516556291391,0.014323509133843044
0.6206818097004327,0.2600806893126507,0.8169298245614035,0.01631187908797769
0.7016744099923695,0.23084332377745195,0.8708692810457517,0.014684709560438755
0.6674012258456238,0.27251151271365487,0.921875,0.014598971432515944
0.48958631376473233,0.330768785021697,0.9842264150943396,0.017622559480111703
