
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1238	43	0	0	0
Line Profile Sample 2 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1293.41	43	0.0894	1	0.0324
Line Profile Sample 3 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1309.87	43	0.179	2	0.0648
Line Profile Sample 4 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1319.02	43	0.268	3	0.0972
Line Profile Sample 5 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1344.41	43	0.357	4	0.13
Line Profile Sample 6 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1362.43	43	0.447	5	0.162
Line Profile Sample 7 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1374.9	43	0.536	6	0.194
Line Profile Sample 8 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1388.62	43	0.626	7	0.227
Line Profile Sample 9 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1384.65	43	0.715	8	0.259
Line Profile Sample 10 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1377.51	43	0.804	9	0.292
Line Profile Sample 11 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1358.24	43	0.894	10	0.324
Line Profile Sample 12 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1368.44	43	0.983	11	0.356
Line Profile Sample 13 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1382.91	43	1.07	12	0.389
Line Profile Sample 14 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1367	43	1.16	13	0.421
Line Profile Sample 15 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1363.34	43	1.25	14	0.454
Line Profile Sample 16 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1339.84	43	1.34	15	0.486
Line Profile Sample 17 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1319.08	43	1.43	16	0.518
Line Profile Sample 18 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1293.66	43	1.52	17	0.551
Line Profile Sample 19 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1280.91	43	1.61	18	0.583
Line Profile Sample 20 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1284.85	43	1.7	19	0.615
Line Profile Sample 21 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1296.44	43	1.79	20	0.648
Line Profile Sample 22 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1296.89	43	1.88	21	0.68
Line Profile Sample 23 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1305.42	43	1.97	22	0.713
Line Profile Sample 24 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1299.88	43	2.06	23	0.745
Line Profile Sample 25 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1282.89	43	2.14	24	0.777
Line Profile Sample 26 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1288.58	43	2.23	25	0.81
Line Profile Sample 27 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1283.55	43	2.32	26	0.842
Line Profile Sample 28 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1271.43	43	2.41	27	0.875
Line Profile Sample 29 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1254.69	43	2.5	28	0.907
Line Profile Sample 30 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1232.09	43	2.59	29	0.939
Line Profile Sample 31 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1188.46	43	2.68	30	0.972
Line Profile Sample 32 for Lines 43	Lines 43 Profile Sample	Line Profile Sample	 15	1176	43	2.76	30.87	1
