
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	949	39	0	0	0
Line Profile Sample 2 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	990.9	39	0.0894	1	0.0499
Line Profile Sample 3 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1075.5	39	0.179	2	0.0999
Line Profile Sample 4 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1176.83	39	0.268	3	0.15
Line Profile Sample 5 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1377.03	39	0.357	4	0.2
Line Profile Sample 6 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1642.37	39	0.447	5	0.25
Line Profile Sample 7 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1879.97	39	0.536	6	0.3
Line Profile Sample 8 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1986.1	39	0.626	7	0.35
Line Profile Sample 9 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1998.49	39	0.715	8	0.4
Line Profile Sample 10 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1948.34	39	0.804	9	0.449
Line Profile Sample 11 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1886.23	39	0.894	10	0.499
Line Profile Sample 12 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1834.39	39	0.983	11	0.549
Line Profile Sample 13 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1837.96	39	1.07	12	0.599
Line Profile Sample 14 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1852.12	39	1.16	13	0.649
Line Profile Sample 15 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1827.7	39	1.25	14	0.699
Line Profile Sample 16 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1848.33	39	1.34	15	0.749
Line Profile Sample 17 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1851.8	39	1.43	16	0.799
Line Profile Sample 18 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1838.89	39	1.52	17	0.849
Line Profile Sample 19 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1903.22	39	1.61	18	0.899
Line Profile Sample 20 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1909.74	39	1.7	19	0.949
Line Profile Sample 21 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1834.91	39	1.79	20	0.999
Line Profile Sample 22 for Lines 39	Lines 39 Profile Sample	Line Profile Sample	 15	1833	39	1.79	20.02	1
