
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1992	49	0	0	0
Line Profile Sample 2 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2063.41	49	0.0894	1	0.034
Line Profile Sample 3 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1980.81	49	0.179	2	0.068
Line Profile Sample 4 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1831.03	49	0.268	3	0.102
Line Profile Sample 5 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1742.87	49	0.357	4	0.136
Line Profile Sample 6 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1751.92	49	0.447	5	0.17
Line Profile Sample 7 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1786.42	49	0.536	6	0.204
Line Profile Sample 8 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	1863.72	49	0.626	7	0.238
Line Profile Sample 9 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2035.73	49	0.715	8	0.272
Line Profile Sample 10 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2237.24	49	0.804	9	0.306
Line Profile Sample 11 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2392.77	49	0.894	10	0.34
Line Profile Sample 12 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2551.03	49	0.983	11	0.374
Line Profile Sample 13 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2624.38	49	1.07	12	0.408
Line Profile Sample 14 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2651.55	49	1.16	13	0.442
Line Profile Sample 15 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2627.2	49	1.25	14	0.476
Line Profile Sample 16 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2595.75	49	1.34	15	0.51
Line Profile Sample 17 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2592.58	49	1.43	16	0.544
Line Profile Sample 18 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2592.5	49	1.52	17	0.578
Line Profile Sample 19 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2599.65	49	1.61	18	0.612
Line Profile Sample 20 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2593.2	49	1.7	19	0.646
Line Profile Sample 21 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2582.65	49	1.79	20	0.68
Line Profile Sample 22 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2577.92	49	1.88	21	0.714
Line Profile Sample 23 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2626.64	49	1.97	22	0.748
Line Profile Sample 24 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2661.67	49	2.06	23	0.782
Line Profile Sample 25 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2700.21	49	2.14	24	0.816
Line Profile Sample 26 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2685.02	49	2.23	25	0.85
Line Profile Sample 27 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2624.3	49	2.32	26	0.884
Line Profile Sample 28 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2558.91	49	2.41	27	0.917
Line Profile Sample 29 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2474.96	49	2.5	28	0.951
Line Profile Sample 30 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2390.35	49	2.59	29	0.985
Line Profile Sample 31 for Lines 49	Lines 49 Profile Sample	Line Profile Sample	 18	2362	49	2.63	29.43	1
