
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1077	22	0	0	0
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1105.79	22	0.0894	1	0.0319
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1156.95	22	0.179	2	0.0637
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1240.11	22	0.268	3	0.0956
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1304.23	22	0.357	4	0.127
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1317.7	22	0.447	5	0.159
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1313.32	22	0.536	6	0.191
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1328.18	22	0.626	7	0.223
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1355.96	22	0.715	8	0.255
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1410.35	22	0.804	9	0.287
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1473.77	22	0.894	10	0.319
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1499.23	22	0.983	11	0.35
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1457.28	22	1.07	12	0.382
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1392.34	22	1.16	13	0.414
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1334.06	22	1.25	14	0.446
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1311.93	22	1.34	15	0.478
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1310.11	22	1.43	16	0.51
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1334.34	22	1.52	17	0.542
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1368.42	22	1.61	18	0.574
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1408.02	22	1.7	19	0.605
Line Profile Sample 21 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1436.71	22	1.79	20	0.637
Line Profile Sample 22 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1447.1	22	1.88	21	0.669
Line Profile Sample 23 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1444.37	22	1.97	22	0.701
Line Profile Sample 24 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1431.31	22	2.06	23	0.733
Line Profile Sample 25 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1423.44	22	2.14	24	0.765
Line Profile Sample 26 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1421.53	22	2.23	25	0.797
Line Profile Sample 27 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1433.22	22	2.32	26	0.828
Line Profile Sample 28 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1459.28	22	2.41	27	0.86
Line Profile Sample 29 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1489.82	22	2.5	28	0.892
Line Profile Sample 30 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1532.47	22	2.59	29	0.924
Line Profile Sample 31 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1611.12	22	2.68	30	0.956
Line Profile Sample 32 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1725.52	22	2.77	31	0.988
Line Profile Sample 33 for Lines 22	Lines 22 Profile Sample	Line Profile Sample	 15	1778	22	2.8	31.38	1
