
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1253	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1366.97	1	0.0894	1	0.0277
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1430.86	1	0.179	2	0.0554
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1421.69	1	0.268	3	0.083
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1468.27	1	0.357	4	0.111
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1482.02	1	0.447	5	0.138
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1472.2	1	0.536	6	0.166
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1572.72	1	0.626	7	0.194
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1538.9	1	0.715	8	0.221
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1542.68	1	0.804	9	0.249
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1546.34	1	0.894	10	0.277
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1541.18	1	0.983	11	0.305
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1569.37	1	1.07	12	0.332
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1515.32	1	1.16	13	0.36
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1517.83	1	1.25	14	0.388
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1461.46	1	1.34	15	0.415
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1536.67	1	1.43	16	0.443
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1539.62	1	1.52	17	0.471
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1562.75	1	1.61	18	0.498
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1559.68	1	1.7	19	0.526
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1506.25	1	1.79	20	0.554
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1445.77	1	1.88	21	0.581
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1497.47	1	1.97	22	0.609
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1551.14	1	2.06	23	0.637
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1505.51	1	2.14	24	0.664
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1528.77	1	2.23	25	0.692
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1609.62	1	2.32	26	0.72
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1602.03	1	2.41	27	0.747
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1664.27	1	2.5	28	0.775
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1805.59	1	2.59	29	0.803
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1948.35	1	2.68	30	0.83
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	2068.45	1	2.77	31	0.858
Line Profile Sample 33 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	2110.09	1	2.86	32	0.886
Line Profile Sample 34 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	2141.5	1	2.95	33	0.914
Line Profile Sample 35 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1863.68	1	3.04	34	0.941
Line Profile Sample 36 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1720.85	1	3.13	35	0.969
Line Profile Sample 37 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1542.42	1	3.22	36	0.997
Line Profile Sample 38 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 3	1520	1	3.23	36.12	1
