
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	1666	2	0	0	0
Line Profile Sample 2 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	1723.76	2	0.0894	1	0.0416
Line Profile Sample 3 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	1783.29	2	0.179	2	0.0832
Line Profile Sample 4 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	1941.33	2	0.268	3	0.125
Line Profile Sample 5 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2059.9	2	0.357	4	0.166
Line Profile Sample 6 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2070.27	2	0.447	5	0.208
Line Profile Sample 7 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2100.37	2	0.536	6	0.25
Line Profile Sample 8 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2064.67	2	0.626	7	0.291
Line Profile Sample 9 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2081.69	2	0.715	8	0.333
Line Profile Sample 10 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2048.38	2	0.804	9	0.374
Line Profile Sample 11 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2106.09	2	0.894	10	0.416
Line Profile Sample 12 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2168.37	2	0.983	11	0.458
Line Profile Sample 13 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2193.85	2	1.07	12	0.499
Line Profile Sample 14 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2177.61	2	1.16	13	0.541
Line Profile Sample 15 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2175.88	2	1.25	14	0.582
Line Profile Sample 16 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2132.32	2	1.34	15	0.624
Line Profile Sample 17 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2120.98	2	1.43	16	0.666
Line Profile Sample 18 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2153.7	2	1.52	17	0.707
Line Profile Sample 19 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2114.81	2	1.61	18	0.749
Line Profile Sample 20 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2237.52	2	1.7	19	0.79
Line Profile Sample 21 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2326.41	2	1.79	20	0.832
Line Profile Sample 22 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2492.65	2	1.88	21	0.873
Line Profile Sample 23 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2705.94	2	1.97	22	0.915
Line Profile Sample 24 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2740.21	2	2.06	23	0.957
Line Profile Sample 25 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2349.78	2	2.14	24	0.998
Line Profile Sample 26 for Lines 2	Lines 2 Profile Sample	Line Profile Sample	 6	2331	2	2.15	24.04	1
