
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1041	14	0	0	0
Line Profile Sample 2 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1177.53	14	0.0894	1	0.0327
Line Profile Sample 3 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1280.76	14	0.179	2	0.0653
Line Profile Sample 4 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1340.56	14	0.268	3	0.098
Line Profile Sample 5 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1344.59	14	0.357	4	0.131
Line Profile Sample 6 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1349.57	14	0.447	5	0.163
Line Profile Sample 7 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1338.61	14	0.536	6	0.196
Line Profile Sample 8 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1318.44	14	0.626	7	0.229
Line Profile Sample 9 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1313.5	14	0.715	8	0.261
Line Profile Sample 10 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1294.44	14	0.804	9	0.294
Line Profile Sample 11 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1302.55	14	0.894	10	0.327
Line Profile Sample 12 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1293.94	14	0.983	11	0.359
Line Profile Sample 13 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1311.41	14	1.07	12	0.392
Line Profile Sample 14 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1316.13	14	1.16	13	0.425
Line Profile Sample 15 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1317.54	14	1.25	14	0.457
Line Profile Sample 16 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1316.66	14	1.34	15	0.49
Line Profile Sample 17 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1315.8	14	1.43	16	0.523
Line Profile Sample 18 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1329.49	14	1.52	17	0.555
Line Profile Sample 19 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1347.4	14	1.61	18	0.588
Line Profile Sample 20 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1323.81	14	1.7	19	0.621
Line Profile Sample 21 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1314.29	14	1.79	20	0.653
Line Profile Sample 22 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1304.28	14	1.88	21	0.686
Line Profile Sample 23 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1300.66	14	1.97	22	0.719
Line Profile Sample 24 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1279.23	14	2.06	23	0.751
Line Profile Sample 25 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1242.52	14	2.14	24	0.784
Line Profile Sample 26 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1216.3	14	2.23	25	0.817
Line Profile Sample 27 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1144.34	14	2.32	26	0.849
Line Profile Sample 28 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	1047.52	14	2.41	27	0.882
Line Profile Sample 29 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	976.96	14	2.5	28	0.915
Line Profile Sample 30 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	908.29	14	2.59	29	0.947
Line Profile Sample 31 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	865.82	14	2.68	30	0.98
Line Profile Sample 32 for Lines 14	Lines 14 Profile Sample	Line Profile Sample	 13	834	14	2.74	30.61	1
