
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1020	11	0	0	0
Line Profile Sample 2 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1120.79	11	0.0894	1	0.024
Line Profile Sample 3 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1268.43	11	0.179	2	0.0481
Line Profile Sample 4 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1444.3	11	0.268	3	0.0721
Line Profile Sample 5 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1661.57	11	0.357	4	0.0962
Line Profile Sample 6 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1895.22	11	0.447	5	0.12
Line Profile Sample 7 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	2082.33	11	0.536	6	0.144
Line Profile Sample 8 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	2152.58	11	0.626	7	0.168
Line Profile Sample 9 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	2092.49	11	0.715	8	0.192
Line Profile Sample 10 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1941.29	11	0.804	9	0.216
Line Profile Sample 11 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1772.67	11	0.894	10	0.24
Line Profile Sample 12 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1573	11	0.983	11	0.264
Line Profile Sample 13 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1395.48	11	1.07	12	0.289
Line Profile Sample 14 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1283.3	11	1.16	13	0.313
Line Profile Sample 15 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1240.34	11	1.25	14	0.337
Line Profile Sample 16 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1268.89	11	1.34	15	0.361
Line Profile Sample 17 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1325.03	11	1.43	16	0.385
Line Profile Sample 18 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1418.34	11	1.52	17	0.409
Line Profile Sample 19 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1476.73	11	1.61	18	0.433
Line Profile Sample 20 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1482.82	11	1.7	19	0.457
Line Profile Sample 21 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1443.27	11	1.79	20	0.481
Line Profile Sample 22 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1349.49	11	1.88	21	0.505
Line Profile Sample 23 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1267.74	11	1.97	22	0.529
Line Profile Sample 24 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1200.15	11	2.06	23	0.553
Line Profile Sample 25 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1177.36	11	2.14	24	0.577
Line Profile Sample 26 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1197.4	11	2.23	25	0.601
Line Profile Sample 27 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1245.99	11	2.32	26	0.625
Line Profile Sample 28 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1281.22	11	2.41	27	0.649
Line Profile Sample 29 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1294.23	11	2.5	28	0.673
Line Profile Sample 30 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1283.3	11	2.59	29	0.697
Line Profile Sample 31 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1283.61	11	2.68	30	0.721
Line Profile Sample 32 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1265.65	11	2.77	31	0.745
Line Profile Sample 33 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1249.48	11	2.86	32	0.769
Line Profile Sample 34 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1262.34	11	2.95	33	0.793
Line Profile Sample 35 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1330.77	11	3.04	34	0.817
Line Profile Sample 36 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1462.31	11	3.13	35	0.841
Line Profile Sample 37 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1598.32	11	3.22	36	0.866
Line Profile Sample 38 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1679.37	11	3.31	37	0.89
Line Profile Sample 39 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1751.79	11	3.4	38	0.914
Line Profile Sample 40 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1837.78	11	3.49	39	0.938
Line Profile Sample 41 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1909.24	11	3.57	40	0.962
Line Profile Sample 42 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1883.92	11	3.66	41	0.986
Line Profile Sample 43 for Lines 11	Lines 11 Profile Sample	Line Profile Sample	 13	1819	11	3.72	41.59	1
