
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1682	13	0	0	0
Line Profile Sample 2 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1655.66	13	0.0894	1	0.0316
Line Profile Sample 3 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1676.44	13	0.179	2	0.0632
Line Profile Sample 4 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1681.17	13	0.268	3	0.0949
Line Profile Sample 5 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1714.08	13	0.357	4	0.126
Line Profile Sample 6 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1708.98	13	0.447	5	0.158
Line Profile Sample 7 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1718.36	13	0.536	6	0.19
Line Profile Sample 8 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1718.09	13	0.626	7	0.221
Line Profile Sample 9 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1707.03	13	0.715	8	0.253
Line Profile Sample 10 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1703.06	13	0.804	9	0.285
Line Profile Sample 11 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1695.61	13	0.894	10	0.316
Line Profile Sample 12 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1681.02	13	0.983	11	0.348
Line Profile Sample 13 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1658.25	13	1.07	12	0.379
Line Profile Sample 14 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1637.46	13	1.16	13	0.411
Line Profile Sample 15 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1581.54	13	1.25	14	0.443
Line Profile Sample 16 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1543.47	13	1.34	15	0.474
Line Profile Sample 17 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1468.29	13	1.43	16	0.506
Line Profile Sample 18 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1398.96	13	1.52	17	0.538
Line Profile Sample 19 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1390.28	13	1.61	18	0.569
Line Profile Sample 20 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1442.67	13	1.7	19	0.601
Line Profile Sample 21 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1477.44	13	1.79	20	0.632
Line Profile Sample 22 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1489.12	13	1.88	21	0.664
Line Profile Sample 23 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1540.55	13	1.97	22	0.696
Line Profile Sample 24 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1545.86	13	2.06	23	0.727
Line Profile Sample 25 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1559.7	13	2.14	24	0.759
Line Profile Sample 26 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1584.63	13	2.23	25	0.791
Line Profile Sample 27 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1596.15	13	2.32	26	0.822
Line Profile Sample 28 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1594.93	13	2.41	27	0.854
Line Profile Sample 29 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1609.39	13	2.5	28	0.885
Line Profile Sample 30 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1621.77	13	2.59	29	0.917
Line Profile Sample 31 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1597.17	13	2.68	30	0.949
Line Profile Sample 32 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1589.3	13	2.77	31	0.98
Line Profile Sample 33 for Lines 13	Lines 13 Profile Sample	Line Profile Sample	 13	1572	13	2.83	31.62	1
