
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1169	26	0	0	0
Line Profile Sample 2 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1213.84	26	0.0894	1	0.0302
Line Profile Sample 3 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1214.2	26	0.179	2	0.0604
Line Profile Sample 4 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1235.32	26	0.268	3	0.0906
Line Profile Sample 5 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1252.65	26	0.357	4	0.121
Line Profile Sample 6 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1267.22	26	0.447	5	0.151
Line Profile Sample 7 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1285.31	26	0.536	6	0.181
Line Profile Sample 8 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1287.76	26	0.626	7	0.211
Line Profile Sample 9 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1312.98	26	0.715	8	0.242
Line Profile Sample 10 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1304.65	26	0.804	9	0.272
Line Profile Sample 11 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1306.36	26	0.894	10	0.302
Line Profile Sample 12 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1318.53	26	0.983	11	0.332
Line Profile Sample 13 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1320.28	26	1.07	12	0.362
Line Profile Sample 14 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1311.44	26	1.16	13	0.393
Line Profile Sample 15 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1318.17	26	1.25	14	0.423
Line Profile Sample 16 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1328.5	26	1.34	15	0.453
Line Profile Sample 17 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1329.6	26	1.43	16	0.483
Line Profile Sample 18 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1341.97	26	1.52	17	0.513
Line Profile Sample 19 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1341.53	26	1.61	18	0.543
Line Profile Sample 20 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1338.7	26	1.7	19	0.574
Line Profile Sample 21 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1335.69	26	1.79	20	0.604
Line Profile Sample 22 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1345.21	26	1.88	21	0.634
Line Profile Sample 23 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1343.1	26	1.97	22	0.664
Line Profile Sample 24 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1315.71	26	2.06	23	0.694
Line Profile Sample 25 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1294.93	26	2.14	24	0.725
Line Profile Sample 26 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1290.36	26	2.23	25	0.755
Line Profile Sample 27 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1289.44	26	2.32	26	0.785
Line Profile Sample 28 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1281.37	26	2.41	27	0.815
Line Profile Sample 29 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1268.16	26	2.5	28	0.845
Line Profile Sample 30 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1243.41	26	2.59	29	0.876
Line Profile Sample 31 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1209.11	26	2.68	30	0.906
Line Profile Sample 32 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1180.86	26	2.77	31	0.936
Line Profile Sample 33 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1136.21	26	2.86	32	0.966
Line Profile Sample 34 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1081.49	26	2.95	33	0.996
Line Profile Sample 35 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 15	1074	26	2.96	33.12	1
