
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	1963	3	0	0	0
Line Profile Sample 2 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2415.85	3	0.0894	1	0.0269
Line Profile Sample 3 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2904.01	3	0.179	2	0.0537
Line Profile Sample 4 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2989.29	3	0.268	3	0.0806
Line Profile Sample 5 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	3031.04	3	0.357	4	0.107
Line Profile Sample 6 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2994.55	3	0.447	5	0.134
Line Profile Sample 7 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2869.72	3	0.536	6	0.161
Line Profile Sample 8 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2754.4	3	0.626	7	0.188
Line Profile Sample 9 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2757.95	3	0.715	8	0.215
Line Profile Sample 10 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2628.27	3	0.804	9	0.242
Line Profile Sample 11 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2618.1	3	0.894	10	0.269
Line Profile Sample 12 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2699.89	3	0.983	11	0.296
Line Profile Sample 13 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2733.71	3	1.07	12	0.322
Line Profile Sample 14 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2611.24	3	1.16	13	0.349
Line Profile Sample 15 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2596.31	3	1.25	14	0.376
Line Profile Sample 16 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2634.47	3	1.34	15	0.403
Line Profile Sample 17 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2574.44	3	1.43	16	0.43
Line Profile Sample 18 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2519.15	3	1.52	17	0.457
Line Profile Sample 19 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2528.2	3	1.61	18	0.484
Line Profile Sample 20 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2502.21	3	1.7	19	0.511
Line Profile Sample 21 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2438.7	3	1.79	20	0.537
Line Profile Sample 22 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2524.42	3	1.88	21	0.564
Line Profile Sample 23 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2531.07	3	1.97	22	0.591
Line Profile Sample 24 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2598.86	3	2.06	23	0.618
Line Profile Sample 25 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2500.73	3	2.14	24	0.645
Line Profile Sample 26 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2481.49	3	2.23	25	0.672
Line Profile Sample 27 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2504.68	3	2.32	26	0.699
Line Profile Sample 28 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2548.13	3	2.41	27	0.726
Line Profile Sample 29 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2550.26	3	2.5	28	0.752
Line Profile Sample 30 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2528.46	3	2.59	29	0.779
Line Profile Sample 31 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2706.22	3	2.68	30	0.806
Line Profile Sample 32 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2817.28	3	2.77	31	0.833
Line Profile Sample 33 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2915.12	3	2.86	32	0.86
Line Profile Sample 34 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	3001.16	3	2.95	33	0.887
Line Profile Sample 35 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	3061.56	3	3.04	34	0.914
Line Profile Sample 36 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2995.3	3	3.13	35	0.94
Line Profile Sample 37 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	3038.72	3	3.22	36	0.967
Line Profile Sample 38 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	3002.67	3	3.31	37	0.994
Line Profile Sample 39 for Lines 3	Lines 3 Profile Sample	Line Profile Sample	 18	2983	3	3.33	37.22	1
