
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1215	33	0	0	0
Line Profile Sample 2 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1260.8	33	0.0894	1	0.0319
Line Profile Sample 3 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1400.52	33	0.179	2	0.0639
Line Profile Sample 4 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1594.6	33	0.268	3	0.0958
Line Profile Sample 5 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1882.57	33	0.357	4	0.128
Line Profile Sample 6 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2273.37	33	0.447	5	0.16
Line Profile Sample 7 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2594.22	33	0.536	6	0.192
Line Profile Sample 8 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2789.34	33	0.626	7	0.224
Line Profile Sample 9 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2848.73	33	0.715	8	0.256
Line Profile Sample 10 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2717.48	33	0.804	9	0.287
Line Profile Sample 11 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2556.34	33	0.894	10	0.319
Line Profile Sample 12 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2371.84	33	0.983	11	0.351
Line Profile Sample 13 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2216.34	33	1.07	12	0.383
Line Profile Sample 14 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2132.33	33	1.16	13	0.415
Line Profile Sample 15 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2118.35	33	1.25	14	0.447
Line Profile Sample 16 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2066.78	33	1.34	15	0.479
Line Profile Sample 17 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1980.2	33	1.43	16	0.511
Line Profile Sample 18 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1938.88	33	1.52	17	0.543
Line Profile Sample 19 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1939.55	33	1.61	18	0.575
Line Profile Sample 20 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1851.87	33	1.7	19	0.607
Line Profile Sample 21 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1716.1	33	1.79	20	0.639
Line Profile Sample 22 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1606.17	33	1.88	21	0.671
Line Profile Sample 23 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1569.66	33	1.97	22	0.703
Line Profile Sample 24 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1596.73	33	2.06	23	0.735
Line Profile Sample 25 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1688.22	33	2.14	24	0.767
Line Profile Sample 26 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	1837.62	33	2.23	25	0.799
Line Profile Sample 27 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2095.45	33	2.32	26	0.831
Line Profile Sample 28 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2422.6	33	2.41	27	0.862
Line Profile Sample 29 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2713.35	33	2.5	28	0.894
Line Profile Sample 30 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2925.31	33	2.59	29	0.926
Line Profile Sample 31 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2673.46	33	2.68	30	0.958
Line Profile Sample 32 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2200.42	33	2.77	31	0.99
Line Profile Sample 33 for Lines 33	Lines 33 Profile Sample	Line Profile Sample	 15	2053	33	2.8	31.3	1
