
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	755	52	0	0	0
Line Profile Sample 2 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	801.93	52	0.0894	1	0.0445
Line Profile Sample 3 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	913.83	52	0.179	2	0.089
Line Profile Sample 4 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1036.8	52	0.268	3	0.133
Line Profile Sample 5 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1160.41	52	0.357	4	0.178
Line Profile Sample 6 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1252.19	52	0.447	5	0.222
Line Profile Sample 7 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1330.67	52	0.536	6	0.267
Line Profile Sample 8 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1364.68	52	0.626	7	0.311
Line Profile Sample 9 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1405.05	52	0.715	8	0.356
Line Profile Sample 10 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1425.19	52	0.804	9	0.4
Line Profile Sample 11 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1431.94	52	0.894	10	0.445
Line Profile Sample 12 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1451.23	52	0.983	11	0.489
Line Profile Sample 13 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1469.62	52	1.07	12	0.534
Line Profile Sample 14 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1450.4	52	1.16	13	0.578
Line Profile Sample 15 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1450.14	52	1.25	14	0.623
Line Profile Sample 16 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1399.45	52	1.34	15	0.667
Line Profile Sample 17 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1382	52	1.43	16	0.712
Line Profile Sample 18 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1351.96	52	1.52	17	0.756
Line Profile Sample 19 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1330.54	52	1.61	18	0.801
Line Profile Sample 20 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1300.87	52	1.7	19	0.845
Line Profile Sample 21 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1256.17	52	1.79	20	0.89
Line Profile Sample 22 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1232.92	52	1.88	21	0.934
Line Profile Sample 23 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1113.93	52	1.97	22	0.979
Line Profile Sample 24 for Lines 52	Lines 52 Profile Sample	Line Profile Sample	 18	1043	52	2.01	22.47	1
