
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1274	44	0	0	0
Line Profile Sample 2 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1395.68	44	0.0894	1	0.027
Line Profile Sample 3 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1530.93	44	0.179	2	0.054
Line Profile Sample 4 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1628.16	44	0.268	3	0.0811
Line Profile Sample 5 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1711.81	44	0.357	4	0.108
Line Profile Sample 6 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1766.91	44	0.447	5	0.135
Line Profile Sample 7 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1776.32	44	0.536	6	0.162
Line Profile Sample 8 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1768.69	44	0.626	7	0.189
Line Profile Sample 9 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1771.25	44	0.715	8	0.216
Line Profile Sample 10 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1762.46	44	0.804	9	0.243
Line Profile Sample 11 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1795.78	44	0.894	10	0.27
Line Profile Sample 12 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1805.11	44	0.983	11	0.297
Line Profile Sample 13 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1825.99	44	1.07	12	0.324
Line Profile Sample 14 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1872.38	44	1.16	13	0.351
Line Profile Sample 15 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1920.7	44	1.25	14	0.378
Line Profile Sample 16 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1938.09	44	1.34	15	0.405
Line Profile Sample 17 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1923.59	44	1.43	16	0.432
Line Profile Sample 18 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1815.15	44	1.52	17	0.459
Line Profile Sample 19 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1726.68	44	1.61	18	0.486
Line Profile Sample 20 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1699.69	44	1.7	19	0.513
Line Profile Sample 21 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1738.25	44	1.79	20	0.54
Line Profile Sample 22 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1813.42	44	1.88	21	0.567
Line Profile Sample 23 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1867.49	44	1.97	22	0.594
Line Profile Sample 24 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1803.5	44	2.06	23	0.621
Line Profile Sample 25 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1745.18	44	2.14	24	0.648
Line Profile Sample 26 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1690.05	44	2.23	25	0.675
Line Profile Sample 27 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1631.48	44	2.32	26	0.702
Line Profile Sample 28 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1626.81	44	2.41	27	0.729
Line Profile Sample 29 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1600.3	44	2.5	28	0.756
Line Profile Sample 30 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1645.28	44	2.59	29	0.783
Line Profile Sample 31 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1760.34	44	2.68	30	0.811
Line Profile Sample 32 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1965.54	44	2.77	31	0.838
Line Profile Sample 33 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	2409.39	44	2.86	32	0.865
Line Profile Sample 34 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	2850.31	44	2.95	33	0.892
Line Profile Sample 35 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	3009.9	44	3.04	34	0.919
Line Profile Sample 36 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	2750.03	44	3.13	35	0.946
Line Profile Sample 37 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	2319.75	44	3.22	36	0.973
Line Profile Sample 38 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1926.29	44	3.31	37	1
Line Profile Sample 39 for Lines 44	Lines 44 Profile Sample	Line Profile Sample	 15	1921	44	3.31	37.01	1
