
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1174	37	0	0	0
Line Profile Sample 2 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1328.66	37	0.0894	1	0.0433
Line Profile Sample 3 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1454.82	37	0.179	2	0.0866
Line Profile Sample 4 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1583.94	37	0.268	3	0.13
Line Profile Sample 5 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1665.3	37	0.357	4	0.173
Line Profile Sample 6 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1737.08	37	0.447	5	0.217
Line Profile Sample 7 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1799.76	37	0.536	6	0.26
Line Profile Sample 8 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1834.25	37	0.626	7	0.303
Line Profile Sample 9 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1861.87	37	0.715	8	0.347
Line Profile Sample 10 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1850.08	37	0.804	9	0.39
Line Profile Sample 11 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1813.43	37	0.894	10	0.433
Line Profile Sample 12 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1793.96	37	0.983	11	0.476
Line Profile Sample 13 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1794.34	37	1.07	12	0.52
Line Profile Sample 14 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1801.98	37	1.16	13	0.563
Line Profile Sample 15 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1791.84	37	1.25	14	0.606
Line Profile Sample 16 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1796.33	37	1.34	15	0.65
Line Profile Sample 17 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1834.79	37	1.43	16	0.693
Line Profile Sample 18 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1877	37	1.52	17	0.736
Line Profile Sample 19 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1865.41	37	1.61	18	0.78
Line Profile Sample 20 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1788.72	37	1.7	19	0.823
Line Profile Sample 21 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1582.49	37	1.79	20	0.866
Line Profile Sample 22 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1345.73	37	1.88	21	0.91
Line Profile Sample 23 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1144.81	37	1.97	22	0.953
Line Profile Sample 24 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1042.48	37	2.06	23	0.996
Line Profile Sample 25 for Lines 37	Lines 37 Profile Sample	Line Profile Sample	 15	1034	37	2.06	23.09	1
